Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T1_T2/trial_0;2;128;0,0002;sigmoid;Huber;1;RMSprop;0,7092;0,7092;5 355
T1_T2/trial_1;2;1 024;0;sigmoid;MAE;0;Adam;0,7616;0,7616;13 515
T1_T2/trial_10;3;256;0,0001;tanh;MSE;0;Adam;0,7109;0,7109;6 290
T1_T2/trial_11;4;64;0,0001;ReLU;MAE;0;Adam;0,7661;0,7661;1 870
T1_T2/trial_12;4;256;0,0006;ReLU;Huber;1;RMSprop;0,7498;0,7498;176
T1_T2/trial_13;4;1 024;0;ReLU;MSE;0;RMSprop;0,7696;0,7696;935
T1_T2/trial_14;2;512;0,0001;tanh;Huber;1;Adam;0,7536;0,7536;6 290
T1_T2/trial_15;2;512;0,0001;tanh;MAE;0;Adam;0,7606;0,7606;4 760
T1_T2/trial_16;1;512;0;tanh;Huber;1;Adam;0,7602;0,7602;9 350
T1_T2/trial_17;1;512;0,0001;tanh;Huber;1;Adam;0,7578;0,7578;3 740
T1_T2/trial_18;1;512;0,0002;tanh;MAE;1;Adam;0,7495;0,7495;5 100
T1_T2/trial_19;1;512;0,0007;tanh;MSE;1;Adam;0,7528;0,7528;4 930
T1_T2/trial_2;2;256;0;sigmoid;Huber;0;Adam;0,7427;0,7427;21 420
T1_T2/trial_20;1;64;0;tanh;Huber;1;Adam;-8,4819;-8,4819;4 400
T1_T2/trial_21;1;512;0,0001;tanh;Huber;1;Adam;0,7696;0,7696;5 270
T1_T2/trial_22;1;512;0,0005;tanh;Huber;1;Adam;0,7391;0,7391;2 720
T1_T2/trial_23;1;512;0,0001;tanh;Huber;1;Adam;0,7599;0,7599;2 380
T1_T2/trial_24;1;512;0,0001;tanh;Huber;1;Adam;0,7698;0,7698;4 420
T1_T2/trial_25;2;512;0;tanh;Huber;1;Adagrad;-10,9982;-10,9982;34 000
T1_T2/trial_26;3;512;0;tanh;Huber;1;Adam;0,7479;0,7479;26 690
T1_T2/trial_27;3;512;0;tanh;Huber;1;Adam;0,7578;0,7578;21 250
T1_T2/trial_28;4;1 024;0;tanh;MAE;1;Adam;-4,9997;-4,9997;8 600
T1_T2/trial_29;3;128;0;tanh;MSE;1;Adagrad;-18,9693;-18,9693;4 400
T1_T2/trial_3;1;32;0,0037;tanh;Huber;1;RMSprop;-0,0053;-0,0053;462
T1_T2/trial_30;3;64;0,0004;tanh;Huber;1;Adam;0,7331;0,7331;15 300
T1_T2/trial_31;1;512;0,0001;tanh;Huber;1;Adam;0,7741;0,7741;5 950
T1_T2/trial_32;2;512;0,0001;tanh;Huber;1;Adam;0,7466;0,7466;5 950
T1_T2/trial_33;1;512;0;tanh;Huber;1;Adam;0,7713;0,7713;14 450
T1_T2/trial_34;1;128;0;tanh;Huber;1;Adam;0,7658;0,7658;22 780
T1_T2/trial_35;1;512;0,0002;sigmoid;Huber;1;Adam;0,7542;0,7542;2 550
T1_T2/trial_36;2;1 024;0;tanh;Huber;1;Adam;0,7544;0,7544;4 760
T1_T2/trial_37;2;512;0,0001;tanh;Huber;1;RMSprop;0,7713;0,7713;2 024
T1_T2/trial_38;1;512;0;tanh;MAE;1;Adam;0,7823;0,7823;5 160
T1_T2/trial_39;1;32;0,0003;sigmoid;Huber;1;Adagrad;-19,7644;-19,7644;34 000
T1_T2/trial_4;5;32;0,0078;ReLU;Huber;1;RMSprop;0,7103;0,7103;1 360
T1_T2/trial_40;2;512;0,0002;tanh;Huber;1;Adam;0,7541;0,7541;2 720
T1_T2/trial_41;1;512;0;tanh;Huber;1;Adam;0,7738;0,7738;16 660
T1_T2/trial_42;1;512;0;tanh;Huber;1;Adam;0,7735;0,7735;18 870
T1_T2/trial_43;1;512;0;tanh;Huber;1;Adam;0,7686;0,7686;14 450
T1_T2/trial_44;1;256;0;sigmoid;Huber;0;Adam;0,7495;0,7495;32 470
T1_T2/trial_45;2;128;0,0017;ReLU;Huber;1;RMSprop;0,7701;0,7701;2 890
T1_T2/trial_46;1;32;0;tanh;MSE;1;Adam;-14,1851;-14,1851;8 600
T1_T2/trial_47;2;512;0;tanh;Huber;0;Adam;0,7619;0,7619;8 160
T1_T2/trial_48;1;64;0,0001;ReLU;Huber;1;Adagrad;0,625;0,625;34 000
T1_T2/trial_49;1;512;0;tanh;Huber;1;RMSprop;0,7847;0,7847;14 450
T1_T2/trial_5;1;512;0,0003;sigmoid;Huber;1;Adagrad;-2,9076;-2,9076;8 600
T1_T2/trial_6;2;32;0,0014;ReLU;MSE;0;Adam;0,7913;0,7913;387
T1_T2/trial_7;5;128;0,0033;sigmoid;Huber;1;Adagrad;-13,6195;-13,6195;34 000
T1_T2/trial_8;5;256;0,009;ReLU;Huber;1;RMSprop;-0,9877;-0,9877;516
T1_T2/trial_9;3;32;0;sigmoid;Huber;0;Adagrad;-21,8852;-21,8852;17 000
T1-T2_T3/trial_0;2;32;0,0001;sigmoid;MAE;1;Adam;-6,1922;-6,1922;6 600
T1-T2_T3/trial_1;4;256;0,0025;sigmoid;MAE;0;Adam;-0,0189;-0,0189;363
T1-T2_T3/trial_10;3;64;0,001;ReLU;MAE;1;Adagrad;0,8128;0,8128;2 108
T1-T2_T3/trial_11;3;64;0,0011;ReLU;MAE;1;Adagrad;0,8092;0,8092;1 836
T1-T2_T3/trial_12;3;512;0,0001;ReLU;MAE;1;Adagrad;0,8205;0,8205;2 499
T1-T2_T3/trial_13;3;512;0,0001;ReLU;MAE;1;Adagrad;0,8186;0,8186;3 213
T1-T2_T3/trial_14;5;512;0;ReLU;MAE;1;Adagrad;0,7175;0,7175;26 400
T1-T2_T3/trial_15;1;512;0,0002;ReLU;Huber;1;Adam;0,8347;0,8347;663
T1-T2_T3/trial_16;1;512;0,0002;ReLU;Huber;1;Adagrad;0,8233;0,8233;3 400
T1-T2_T3/trial_17;1;512;0,0003;ReLU;Huber;1;Adam;0,8321;0,8321;476
T1-T2_T3/trial_18;1;512;0,0003;ReLU;Huber;1;Adagrad;0,8255;0,8255;3 400
T1-T2_T3/trial_19;1;512;0;ReLU;Huber;1;Adagrad;-0,1147;-0,1147;3 400
T1-T2_T3/trial_2;2;64;0,0001;tanh;Huber;0;RMSprop;0,7017;0,7017;11 220
T1-T2_T3/trial_20;1;512;0,0016;ReLU;Huber;1;Adagrad;0,8202;0,8202;238
T1-T2_T3/trial_21;1;512;0,0003;ReLU;Huber;1;Adagrad;0,8283;0,8283;2 788
T1-T2_T3/trial_22;2;512;0,0004;ReLU;Huber;1;Adagrad;0,832;0,832;952
T1-T2_T3/trial_23;1;512;0,0006;ReLU;Huber;1;Adagrad;0,8204;0,8204;850
T1-T2_T3/trial_24;1;512;0,0003;ReLU;Huber;1;Adagrad;0,8257;0,8257;3 400
T1-T2_T3/trial_25;2;512;0,0094;ReLU;Huber;1;Adagrad;0,8162;0,8162;561
T1-T2_T3/trial_26;1;1 024;0,0008;ReLU;Huber;0;Adagrad;0,827;0,827;408
T1-T2_T3/trial_27;2;256;0,0002;ReLU;Huber;1;Adagrad;0,8235;0,8235;3 400
T1-T2_T3/trial_28;2;256;0,0001;tanh;Huber;1;Adagrad;-9,4118;-9,4118;6 600
T1-T2_T3/trial_29;2;32;0,0002;sigmoid;MSE;1;Adagrad;-15,6982;-15,6982;13 200
T1-T2_T3/trial_3;2;1 024;0;sigmoid;MAE;0;Adam;0,783;0,783;17 160
T1-T2_T3/trial_30;2;256;0,0022;sigmoid;Huber;1;RMSprop;0,6205;0,6205;1 518
T1-T2_T3/trial_31;1;256;0,0005;ReLU;Huber;1;Adagrad;0,8305;0,8305;3 400
T1-T2_T3/trial_32;1;256;0,0006;ReLU;Huber;1;Adagrad;0,8259;0,8259;2 584
T1-T2_T3/trial_33;2;256;0,0005;ReLU;Huber;1;Adagrad;0,8261;0,8261;986
T1-T2_T3/trial_34;1;256;0,0014;ReLU;Huber;0;Adagrad;0,8248;0,8248;782
T1-T2_T3/trial_35;1;256;0,0008;sigmoid;Huber;1;Adagrad;-3,7323;-3,7323;3 400
T1-T2_T3/trial_36;2;128;0,0001;tanh;Huber;0;Adagrad;-10,1;-10,1;6 600
T1-T2_T3/trial_37;2;256;0,0034;ReLU;Huber;1;Adam;0,7985;0,7985;187
T1-T2_T3/trial_38;1;32;0,0002;ReLU;MSE;1;RMSprop;0,7393;0,7393;2 244
T1-T2_T3/trial_39;4;1 024;0,0001;sigmoid;Huber;0;Adagrad;-2,1685;-2,1685;13 200
T1-T2_T3/trial_4;4;128;0,0049;tanh;Huber;1;Adam;-0,0601;-0,0601;1 188
T1-T2_T3/trial_40;1;256;0,0004;tanh;Huber;1;Adam;0,7953;0,7953;935
T1-T2_T3/trial_41;1;128;0,0003;ReLU;Huber;1;Adagrad;0,8046;0,8046;3 400
T1-T2_T3/trial_42;1;512;0,0002;ReLU;Huber;1;Adagrad;0,8154;0,8154;3 400
T1-T2_T3/trial_43;2;64;0,0007;ReLU;Huber;1;Adagrad;0,8204;0,8204;3 400
T1-T2_T3/trial_44;1;256;0,0001;ReLU;MSE;1;Adagrad;0,7872;0,7872;26 400
T1-T2_T3/trial_45;1;32;0,0003;ReLU;Huber;1;RMSprop;0,8133;0,8133;510
T1-T2_T3/trial_46;2;512;0,001;ReLU;Huber;1;Adagrad;0,8156;0,8156;1 122
T1-T2_T3/trial_47;1;1 024;0;ReLU;Huber;0;Adagrad;0,787;0,787;6 600
T1-T2_T3/trial_48;4;64;0,0002;tanh;MSE;1;Adagrad;-13,7999;-13,7999;3 400
T1-T2_T3/trial_49;2;512;0;ReLU;MAE;1;RMSprop;0,8216;0,8216;578
T1-T2_T3/trial_5;3;64;0,0001;ReLU;MAE;1;Adam;0,8167;0,8167;4 224
T1-T2_T3/trial_6;4;32;0,0006;sigmoid;MSE;0;RMSprop;0,7273;0,7273;3 696
T1-T2_T3/trial_7;5;1 024;0;tanh;MAE;1;Adagrad;-15,6582;-15,6582;26 400
T1-T2_T3/trial_8;1;256;0,0004;ReLU;MSE;0;RMSprop;0,7225;0,7225;2 244
T1-T2_T3/trial_9;2;128;0,0001;tanh;MSE;1;RMSprop;0,7066;0,7066;9 702
T1_T3/trial_1;1;1 024;0;tanh;MSE;0;Adagrad;-5,2275;-5,2275;6 800
T1_T3/trial_12;2;128;0,0017;ReLU;MAE;1;Adam;0,6577;0,6577;938
T1_T3/trial_13;2;32;0,001;ReLU;MAE;1;Adam;0,6433;0,6433;1 273
T1_T3/trial_14;2;512;0,0033;ReLU;Huber;1;Adam;0,6396;0,6396;670
T1_T3/trial_15;2;512;0,0095;ReLU;Huber;1;Adam;0,6658;0,6658;170
T1_T3/trial_2;1;128;0,0002;ReLU;MAE;1;Adagrad;0,632;0,632;13 400
T1_T3/trial_22;2;512;0,0099;ReLU;Huber;0;Adam;0,6534;0,6534;255
T1_T3/trial_23;1;512;0;ReLU;Huber;0;Adam;0,6523;0,6523;2 788
T1_T3/trial_24;2;32;0,0006;ReLU;Huber;0;Adam;0,6575;0,6575;748
T1_T3/trial_25;3;32;0,0048;ReLU;Huber;0;Adam;0,6254;0,6254;255
T1_T3/trial_3;3;1 024;0;ReLU;MSE;1;RMSprop;0,666;0,666;408
T1_T3/trial_30;1;32;0,0027;sigmoid;Huber;1;Adagrad;-3,2097;-3,2097;26 800
T1_T3/trial_31;2;32;0,0072;ReLU;Huber;1;Adam;0,6507;0,6507;306
T1_T3/trial_32;1;32;0,0052;ReLU;Huber;1;Adam;0,5849;0,5849;1 340
T1_T3/trial_33;1;64;0,0097;ReLU;Huber;1;Adam;0,6529;0,6529;170
T1_T3/trial_34;3;1 024;0,0003;ReLU;Huber;1;Adam;0,6567;0,6567;340
T1_T3/trial_35;3;1 024;0,0002;ReLU;Huber;1;Adagrad;0,6106;0,6106;2 948
T1_T3/trial_36;4;1 024;0,0003;tanh;MSE;1;Adam;-0,0124;-0,0124;1 445
T1_T3/trial_37;3;1 024;0,0007;ReLU;Huber;0;RMSprop;0,3411;0,3411;238
T1_T3/trial_38;4;1 024;0,0001;tanh;MSE;1;Adagrad;-7,6013;-7,6013;6 800
T1_T3/trial_39;1;64;0,0003;ReLU;Huber;1;Adam;0,6274;0,6274;2 278
T1_T3/trial_4;4;64;0;tanh;MAE;1;RMSprop;-11,0004;-11,0004;6 800
T1_T3/trial_40;1;64;0,0004;ReLU;Huber;0;RMSprop;0,5046;0,5046;1 474
T1_T3/trial_41;1;64;0,0003;ReLU;Huber;1;Adam;0,6185;0,6185;2 412
T1_T3/trial_46;1;64;0,0001;ReLU;MAE;1;Adam;0,6223;0,6223;3 350
T1_T3/trial_47;1;256;0,0001;ReLU;Huber;1;Adam;0,6612;0,6612;986
T1_T3/trial_48;3;256;0,0001;ReLU;Huber;1;Adam;0,6589;0,6589;1 020
T1_T3/trial_49;1;256;0,0001;sigmoid;MAE;1;RMSprop;0,6153;0,6153;2 550
T1_T3/trial_5;4;256;0,0001;tanh;MSE;0;Adagrad;-5,9746;-5,9746;26 800
T1_T3/trial_6;3;64;0,0001;tanh;MAE;1;Adagrad;-13,3605;-13,3605;13 400
T2_T3/trial_0;2;256;0,0002;sigmoid;MSE;0;Adagrad;-5,5142;-5,5142;26 400
T2_T3/trial_1;2;32;0;ReLU;MAE;0;Adam;0,8177;0,8177;3 630
T2_T3/trial_10;5;512;0,005;sigmoid;Huber;1;RMSprop;-0,0129;-0,0129;323
T2_T3/trial_11;1;32;0;ReLU;MAE;0;Adam;0,8202;0,8202;2 442
T2_T3/trial_12;1;32;0,0001;sigmoid;MAE;0;Adam;-6,4658;-6,4658;13 200
T2_T3/trial_13;1;128;0,0006;sigmoid;Huber;0;Adam;0,773;0,773;2 414
T2_T3/trial_14;2;32;0,0001;ReLU;MAE;1;Adam;0,8179;0,8179;2 442
T2_T3/trial_15;1;512;0,0004;sigmoid;Huber;0;RMSprop;0,75;0,75;680
T2_T3/trial_16;2;128;0,0001;ReLU;MAE;0;Adam;0,8233;0,8233;990
T2_T3/trial_17;4;32;0;sigmoid;Huber;0;Adam;-4,9235;-4,9235;13 200
T2_T3/trial_18;1;512;0,0004;ReLU;MAE;1;RMSprop;0,824;0,824;136
T2_T3/trial_19;2;32;0;sigmoid;MSE;0;Adagrad;-16,7677;-16,7677;13 200
T2_T3/trial_2;2;1 024;0,0012;tanh;MSE;0;Adam;0,7565;0,7565;924
T2_T3/trial_20;4;512;0,0009;ReLU;Huber;0;Adam;0,729;0,729;204
T2_T3/trial_21;2;32;0;ReLU;MAE;0;Adam;0,8168;0,8168;4 554
T2_T3/trial_22;2;32;0,0001;ReLU;MAE;0;Adam;0,8231;0,8231;2 706
T2_T3/trial_23;1;32;0;ReLU;MAE;0;Adam;0,82;0,82;5 940
T2_T3/trial_24;2;32;0;ReLU;MAE;0;Adam;0,8206;0,8206;4 026
T2_T3/trial_25;1;256;0,0002;ReLU;MAE;0;Adam;0,8261;0,8261;660
T2_T3/trial_26;2;128;0;sigmoid;MAE;1;Adam;-8,3563;-8,3563;3 400
T2_T3/trial_27;1;1 024;0,0001;ReLU;MAE;0;Adam;0,8082;0,8082;1 056
T2_T3/trial_28;3;512;0;ReLU;MSE;0;RMSprop;0,8214;0,8214;2 706
T2_T3/trial_29;2;256;0,0003;sigmoid;Huber;0;Adagrad;-3,3461;-3,3461;26 400
T2_T3/trial_3;4;1 024;0,0002;tanh;MAE;0;Adam;0,7207;0,7207;5 412
T2_T3/trial_30;1;32;0,0002;sigmoid;MSE;0;Adagrad;-13,3401;-13,3401;3 400
T2_T3/trial_31;2;128;0,0001;ReLU;MAE;0;Adam;0,8255;0,8255;1 122
T2_T3/trial_32;2;128;0,0001;ReLU;MAE;0;Adam;0,8159;0,8159;726
T2_T3/trial_33;2;128;0;ReLU;MAE;0;Adam;0,8209;0,8209;1 188
T2_T3/trial_34;3;1 024;0,0001;tanh;MAE;0;Adam;0,8113;0,8113;1 980
T2_T3/trial_35;3;128;0,0002;ReLU;MAE;0;Adam;0,8152;0,8152;2 244
T2_T3/trial_36;3;64;0,0002;ReLU;MSE;0;Adam;0,8268;0,8268;2 574
T2_T3/trial_37;2;1 024;0;tanh;MAE;0;Adam;0,7865;0,7865;4 158
T2_T3/trial_38;5;256;0,0004;ReLU;Huber;1;Adagrad;0,8237;0,8237;3 102
T2_T3/trial_39;5;256;0,001;tanh;Huber;1;Adagrad;-11,3075;-11,3075;6 600
T2_T3/trial_4;3;64;0,0002;tanh;Huber;0;Adam;0,7232;0,7232;7 788
T2_T3/trial_40;5;256;0,0022;ReLU;Huber;1;Adagrad;0,8231;0,8231;627
T2_T3/trial_41;5;256;0,0026;ReLU;Huber;1;Adagrad;0,828;0,828;957
T2_T3/trial_42;5;256;0,004;ReLU;Huber;1;Adagrad;0,824;0,824;627
T2_T3/trial_43;5;256;0,003;ReLU;Huber;1;Adagrad;0,8205;0,8205;429
T2_T3/trial_44;5;256;0,0027;ReLU;Huber;1;Adagrad;0,8286;0,8286;660
T2_T3/trial_45;5;256;0,0061;ReLU;Huber;1;Adagrad;0,8179;0,8179;396
T2_T3/trial_46;5;256;0,0027;ReLU;Huber;1;Adagrad;0,8244;0,8244;594
T2_T3/trial_47;4;256;0,0084;ReLU;Huber;1;Adagrad;0,7811;0,7811;330
T2_T3/trial_48;5;256;0,0014;ReLU;Huber;1;Adagrad;0,8263;0,8263;825
T2_T3/trial_49;5;256;0,0041;ReLU;Huber;1;Adagrad;0,8247;0,8247;528
T2_T3/trial_5;3;256;0;ReLU;MSE;0;Adagrad;-12,7735;-12,7735;3 400
T2_T3/trial_6;3;64;0,0001;tanh;MAE;1;Adagrad;-14,4402;-14,4402;6 600
T2_T3/trial_7;3;64;0;tanh;Huber;0;Adam;-7,2421;-7,2421;6 600
T2_T3/trial_8;1;512;0,002;ReLU;Huber;1;RMSprop;0,7288;0,7288;231
T2_T3/trial_9;2;512;0,0002;sigmoid;Huber;0;Adam;0,8148;0,8148;3 400
T1-T2-T3_T4/trial_0;3;1 024;0,006;sigmoid;MAE;1;Adagrad;0,8091;0,8091;1 863
T1-T2-T3_T4/trial_1;1;32;0,0003;tanh;Huber;1;RMSprop;0,7597;0,7597;4 708
T1-T2-T3_T4/trial_10;5;128;0;ReLU;MAE;0;Adam;0,8775;0,8775;5 778
T1-T2-T3_T4/trial_11;5;256;0,0001;ReLU;MAE;0;RMSprop;0,8504;0,8504;1 819
T1-T2-T3_T4/trial_12;4;512;0,0006;ReLU;MAE;0;RMSprop;0,8499;0,8499;3 103
T1-T2-T3_T4/trial_13;5;256;0;ReLU;MAE;0;RMSprop;0,867;0,867;3 564
T1-T2-T3_T4/trial_14;4;128;0,0001;ReLU;MAE;1;Adam;0,8587;0,8587;5 136
T1-T2-T3_T4/trial_15;4;128;0;ReLU;MAE;0;Adam;0,8622;0,8622;3 210
T1-T2-T3_T4/trial_16;4;128;0;ReLU;MAE;0;Adam;0,8623;0,8623;3 745
T1-T2-T3_T4/trial_17;2;128;0,0002;ReLU;MAE;1;Adam;0,8598;0,8598;1 819
T1-T2-T3_T4/trial_18;4;64;0,0015;tanh;MAE;0;Adam;-0,0803;-0,0803;1 177
T1-T2-T3_T4/trial_19;2;512;0;sigmoid;Huber;1;Adam;0,8045;0,8045;10 272
T1-T2-T3_T4/trial_2;3;64;0,0001;ReLU;MSE;1;Adam;0,8806;0,8806;2 800
T1-T2-T3_T4/trial_20;2;512;0,0093;sigmoid;Huber;0;Adam;-0,0583;-0,0583;243
T1-T2-T3_T4/trial_21;1;512;0,0001;sigmoid;Huber;1;Adam;0,8198;0,8198;7 383
T1-T2-T3_T4/trial_22;1;512;0;sigmoid;Huber;1;Adam;0,8158;0,8158;8 025
T1-T2-T3_T4/trial_23;1;512;0;sigmoid;Huber;1;Adam;0,8193;0,8193;15 408
T1-T2-T3_T4/trial_24;1;512;0;sigmoid;Huber;1;Adam;0,8178;0,8178;18 511
T1-T2-T3_T4/trial_25;1;512;0;sigmoid;Huber;1;Adagrad;-7,5103;-7,5103;21 400
T1-T2-T3_T4/trial_26;1;512;0;sigmoid;Huber;1;Adam;0,8135;0,8135;17 227
T1-T2-T3_T4/trial_27;1;512;0;sigmoid;Huber;1;Adam;0,8142;0,8142;21 400
T1-T2-T3_T4/trial_28;1;512;0;sigmoid;Huber;1;Adam;-0,5622;-0,5622;2 800
T1-T2-T3_T4/trial_29;2;512;0;sigmoid;Huber;1;Adagrad;-8,0637;-8,0637;5 400
T1-T2-T3_T4/trial_3;3;128;0;ReLU;MSE;0;Adam;0,8823;0,8823;2 322
T1-T2-T3_T4/trial_30;1;512;0,0002;sigmoid;Huber;1;Adam;0,8478;0,8478;2 160
T1-T2-T3_T4/trial_31;1;512;0,0002;sigmoid;Huber;1;Adam;0,8396;0,8396;2 160
T1-T2-T3_T4/trial_32;1;512;0;sigmoid;Huber;1;Adam;0,7807;0,7807;5 400
T1-T2-T3_T4/trial_33;2;32;0,0003;sigmoid;Huber;1;Adam;-0,2324;-0,2324;5 400
T1-T2-T3_T4/trial_34;1;64;0;sigmoid;Huber;1;Adam;-7,5482;-7,5482;5 400
T1-T2-T3_T4/trial_35;1;512;0,0037;sigmoid;Huber;1;Adam;-0,096;-0,096;642
T1-T2-T3_T4/trial_36;2;1 024;0,0001;sigmoid;Huber;1;Adagrad;-5,8563;-5,8563;2 800
T1-T2-T3_T4/trial_37;1;32;0,0005;tanh;MSE;1;Adam;0,7711;0,7711;4 320
T1-T2-T3_T4/trial_38;2;512;0,0001;sigmoid;Huber;1;Adam;0,8068;0,8068;4 280
T1-T2-T3_T4/trial_39;1;512;0,0013;sigmoid;Huber;1;RMSprop;0,7693;0,7693;1 712
T1-T2-T3_T4/trial_4;3;1 024;0,0005;sigmoid;Huber;1;RMSprop;0,7804;0,7804;1 036
T1-T2-T3_T4/trial_40;1;64;0;tanh;MSE;1;Adam;-5,0392;-5,0392;2 800
T1-T2-T3_T4/trial_41;1;512;0;sigmoid;Huber;1;Adam;0,8146;0,8146;21 400
T1-T2-T3_T4/trial_42;1;512;0;sigmoid;Huber;1;Adam;0,8145;0,8145;18 832
T1-T2-T3_T4/trial_43;1;512;0;sigmoid;Huber;1;Adam;0,8195;0,8195;16 264
T1-T2-T3_T4/trial_44;2;1 024;0;sigmoid;Huber;1;Adam;0,8394;0,8394;9 774
T1-T2-T3_T4/trial_45;1;512;0,0001;sigmoid;Huber;1;Adagrad;-4,5439;-4,5439;21 400
T1-T2-T3_T4/trial_46;2;512;0;sigmoid;MSE;1;Adam;0,809;0,809;21 400
T1-T2-T3_T4/trial_47;1;256;0,0001;sigmoid;Huber;1;RMSprop;0,8387;0,8387;5 400
T1-T2-T3_T4/trial_48;3;32;0,0008;tanh;Huber;1;Adam;0,7488;0,7488;8 100
T1-T2-T3_T4/trial_49;1;512;0;sigmoid;Huber;1;Adam;0,8189;0,8189;9 523
T1-T2-T3_T4/trial_5;4;32;0,0012;tanh;Huber;1;Adagrad;-9,1767;-9,1767;10 800
T1-T2-T3_T4/trial_6;2;256;0,0002;tanh;MSE;1;Adam;0,8105;0,8105;4 644
T1-T2-T3_T4/trial_7;5;256;0,0001;ReLU;MAE;1;RMSprop;0,863;0,863;2 568
T1-T2-T3_T4/trial_8;4;128;0,0001;ReLU;MAE;0;Adam;0,8719;0,8719;2 160
T1-T2-T3_T4/trial_9;3;1 024;0;sigmoid;MSE;0;Adagrad;-6,2205;-6,2205;2 800
T1-T2_T4/trial_0;2;128;0,0001;tanh;MAE;1;Adagrad;-9,8579;-9,8579;21 800
T1-T2_T4/trial_1;5;32;0,0044;ReLU;MAE;0;RMSprop;0,6909;0,6909;350
T1-T2_T4/trial_10;4;512;0,0007;sigmoid;Huber;0;Adagrad;-0,2735;-0,2735;2 800
T1-T2_T4/trial_11;1;1 024;0,0006;ReLU;Huber;1;Adam;0,7284;0,7284;364
T1-T2_T4/trial_12;1;1 024;0,0007;ReLU;Huber;0;Adagrad;0,7189;0,7189;546
T1-T2_T4/trial_13;2;1 024;0,0005;ReLU;Huber;1;Adam;0,7314;0,7314;238
T1-T2_T4/trial_14;2;1 024;0,0003;ReLU;Huber;1;RMSprop;0,6017;0,6017;224
T1-T2_T4/trial_15;4;512;0;ReLU;Huber;0;Adam;0,7328;0,7328;1 232
T1-T2_T4/trial_16;4;512;0;ReLU;Huber;1;Adam;0,7027;0,7027;3 630
T1-T2_T4/trial_17;3;512;0,002;sigmoid;Huber;0;Adam;-0,0304;-0,0304;196
T1-T2_T4/trial_18;2;128;0;ReLU;MSE;1;Adam;0,6906;0,6906;10 682
T1-T2_T4/trial_19;4;64;0,0002;ReLU;Huber;0;Adam;0,7327;0,7327;784
T1-T2_T4/trial_2;3;256;0,0021;tanh;MSE;0;Adagrad;0,5407;0,5407;1 470
T1-T2_T4/trial_20;3;512;0,0014;sigmoid;Huber;1;Adam;-0,0218;-0,0218;420
T1-T2_T4/trial_21;4;64;0,0002;ReLU;Huber;0;Adam;0,7169;0,7169;840
T1-T2_T4/trial_22;4;64;0,0096;ReLU;Huber;0;Adam;0,7213;0,7213;364
T1-T2_T4/trial_23;3;64;0;ReLU;Huber;0;Adam;0,7209;0,7209;2 170
T1-T2_T4/trial_24;4;512;0,0002;ReLU;Huber;0;Adam;0,7295;0,7295;322
T1-T2_T4/trial_25;2;64;0,001;ReLU;MSE;0;RMSprop;0,6912;0,6912;518
T1-T2_T4/trial_26;4;256;0,0003;ReLU;Huber;0;Adam;0,6536;0,6536;1 199
T1-T2_T4/trial_27;3;64;0;ReLU;Huber;0;Adam;0,7134;0,7134;3 444
T1-T2_T4/trial_28;5;128;0;sigmoid;Huber;1;Adam;-9,9495;-9,9495;11 000
T1-T2_T4/trial_29;2;128;0,0001;ReLU;MSE;1;RMSprop;0,6816;0,6816;1 635
T1-T2_T4/trial_3;5;64;0,0002;ReLU;MAE;1;Adam;0,684;0,684;4 687
T1-T2_T4/trial_30;4;512;0,0003;tanh;Huber;0;Adam;-0,0262;-0,0262;252
T1-T2_T4/trial_31;5;1 024;0,0005;ReLU;Huber;0;Adagrad;0,7277;0,7277;434
T1-T2_T4/trial_32;5;1 024;0,0004;ReLU;Huber;0;Adagrad;0,7343;0,7343;462
T1-T2_T4/trial_33;5;1 024;0,0011;ReLU;Huber;0;Adagrad;0,6725;0,6725;294
T1-T2_T4/trial_34;5;1 024;0,0045;ReLU;Huber;0;Adagrad;0,5401;0,5401;294
T1-T2_T4/trial_35;3;256;0,0019;ReLU;MAE;0;Adagrad;0,7022;0,7022;350
T1-T2_T4/trial_36;4;32;0,0001;tanh;Huber;0;Adam;-4,8935;-4,8935;2 800
T1-T2_T4/trial_37;5;64;0;ReLU;MAE;1;RMSprop;0,5097;0,5097;2 800
T1-T2_T4/trial_38;3;1 024;0,0001;ReLU;MSE;0;Adam;0,7251;0,7251;336
T1-T2_T4/trial_39;4;32;0,0002;tanh;Huber;1;Adagrad;-14,3715;-14,3715;21 800
T1-T2_T4/trial_4;2;1 024;0,0001;tanh;Huber;1;Adam;0,6618;0,6618;1 204
T1-T2_T4/trial_40;5;512;0,0001;ReLU;MAE;0;Adam;0,7148;0,7148;770
T1-T2_T4/trial_41;3;64;0;ReLU;Huber;0;Adam;0,7088;0,7088;2 800
T1-T2_T4/trial_42;3;64;0;ReLU;Huber;0;Adam;0,7268;0,7268;2 492
T1-T2_T4/trial_43;1;64;0,0001;ReLU;Huber;0;Adam;0,7181;0,7181;2 422
T1-T2_T4/trial_44;2;64;0;ReLU;Huber;0;Adam;0,7212;0,7212;2 562
T1-T2_T4/trial_45;3;1 024;0,0001;sigmoid;Huber;0;Adam;-0,0186;-0,0186;574
T1-T2_T4/trial_46;4;1 024;0;ReLU;Huber;1;Adagrad;-6,6971;-6,6971;2 800
