dataset,fold,mae,rmse,r2
_24_27M,9,2.3901665210723877,2.905477285385132,0.8506739139556885
_24_27M,7,2.4068994522094727,3.220611333847046,0.8227804899215698
_24_27M,6,2.156770706176758,3.0037286281585693,0.8460893034934998
_24_27M,1,2.8286824226379395,3.303675889968872,0.8068775534629822
_24_27M,10,2.0085952281951904,2.6553540229797363,0.8765714764595032
_24_27M,8,2.2668514251708984,2.817131519317627,0.862423300743103
_24_27M,4,2.0803000926971436,2.8660590648651123,0.8588899374008179
_24_27M,3,2.1920392513275146,2.795811891555786,0.86322420835495
_24_27M,2,2.124995708465576,2.7494866847991943,0.8689326047897339
_24_27M,5,2.135826826095581,2.9506256580352783,0.8516765236854553
_15_18M,9,2.508291006088257,3.2806897163391113,0.8336924314498901
_15_18M,7,2.5140371322631836,3.31268572807312,0.8304566144943237
_15_18M,6,2.550809383392334,3.4985315799713135,0.8110918402671814
_15_18M,1,2.9851646423339844,4.0085625648498535,0.7493537068367004
_15_18M,10,2.646362066268921,3.6269640922546387,0.7964583039283752
_15_18M,8,2.541165590286255,3.4432902336120605,0.8180865049362183
_15_18M,4,2.5019097328186035,3.2925288677215576,0.8332149386405945
_15_18M,3,2.911031484603882,3.566929817199707,0.8000578284263611
_15_18M,2,2.541572093963623,3.31246018409729,0.8302549123764038
_15_18M,5,2.5305285453796387,3.4433627128601074,0.8163973689079285
_9_24M,9,2.7598485946655273,4.7156524658203125,0.2970118224620819
_9_24M,7,2.6315531730651855,4.384439945220947,0.6384997367858887
_9_24M,6,2.9401164054870605,4.720243453979492,0.56169193983078
_9_24M,1,2.3398101329803467,4.099708557128906,0.651975691318512
_9_24M,10,2.271743059158325,3.865248203277588,0.804016649723053
_9_24M,8,2.7405552864074707,4.572655200958252,0.6040974855422974
_9_24M,4,3.5917792320251465,4.744495391845703,0.632556676864624
_9_24M,3,2.3060221672058105,4.200648307800293,0.6927409172058105
_9_24M,2,2.4029407501220703,4.252697467803955,0.5597436428070068
_9_24M,5,2.491575002670288,4.4343109130859375,0.5417990684509277
_21_27M,9,2.0891709327697754,2.618044853210449,0.9062268733978271
_21_27M,7,2.1396126747131348,2.6238222122192383,0.9044777750968933
_21_27M,6,2.050189256668091,2.666332721710205,0.9034079909324646
_21_27M,1,2.033864736557007,2.6002118587493896,0.9076458811759949
_21_27M,10,2.1945626735687256,2.65875506401062,0.9010220766067505
_21_27M,8,2.491048574447632,3.180044412612915,0.8644322156906128
_21_27M,4,2.0719399452209473,2.6226539611816406,0.9055144786834717
_21_27M,3,2.1035804748535156,2.6586554050445557,0.9048460721969604
_21_27M,2,2.168754816055298,2.8713133335113525,0.8891254663467407
_21_27M,5,2.1862754821777344,2.89003324508667,0.8879207372665405
_21_24M,9,2.305729627609253,3.068016529083252,0.8647059202194214
_21_24M,7,2.229252815246582,2.9408457279205322,0.8745298981666565
_21_24M,6,2.245429039001465,2.9945950508117676,0.8704027533531189
_21_24M,1,2.2264041900634766,2.9295694828033447,0.8753159642219543
_21_24M,10,2.22886323928833,2.9332780838012695,0.8747271299362183
_21_24M,8,2.249725103378296,2.9439728260040283,0.8750341534614563
_21_24M,4,2.2417192459106445,2.979203939437866,0.870837390422821
_21_24M,3,2.2311272621154785,2.9550182819366455,0.8740376830101013
_21_24M,2,2.2312278747558594,2.9212734699249268,0.8765842914581299
_21_24M,5,2.2769269943237305,3.0590898990631104,0.8645114898681641
