dataset,fold,mae,rmse,r2
_6_18M,2,2.3723721504211426,3.2923169136047363,0.9137498736381531
_6_18M,5,2.3862497806549072,3.0756876468658447,0.9247267842292786
_18_27M,9,2.5795910358428955,3.4077248573303223,0.8604324460029602
_18_27M,7,2.54860520362854,3.3142623901367188,0.8676633834838867
_18_27M,6,2.630048990249634,3.4260647296905518,0.8590872287750244
_18_27M,1,2.9907727241516113,3.944923162460327,0.8130898475646973
_18_27M,10,2.5649588108062744,3.3809573650360107,0.8627248406410217
_18_27M,8,2.6410999298095703,3.5022974014282227,0.8513540029525757
_18_27M,4,2.681525468826294,3.517366647720337,0.8520244359970093
_18_27M,3,2.697957992553711,3.505488157272339,0.8535558581352234
_18_27M,2,2.6958460807800293,3.517524242401123,0.8526759743690491
_18_27M,5,2.6436378955841064,3.4538965225219727,0.8575208187103271
_24_27M,9,2.3962056636810303,3.285740375518799,0.8459854125976562
_24_27M,7,2.285290479660034,3.2536611557006836,0.84881591796875
_24_27M,6,2.335864543914795,3.2629363536834717,0.8475343585014343
_24_27M,1,2.3981430530548096,3.2699391841888428,0.8467283844947815
_24_27M,10,2.3184680938720703,3.3837778568267822,0.8379101157188416
_24_27M,8,2.3582870960235596,3.2621333599090576,0.8478389978408813
_24_27M,4,2.27241587638855,3.225900173187256,0.8516273498535156
_24_27M,3,2.23578143119812,3.2815744876861572,0.8468714356422424
_24_27M,2,2.2290382385253906,3.2203335762023926,0.851620078086853
_24_27M,5,2.250887155532837,3.278862953186035,0.8472041487693787
_15_18M,9,2.5536694526672363,3.240473508834839,0.8225849866867065
_15_18M,7,2.475799322128296,3.2085769176483154,0.827153205871582
_15_18M,6,2.466432809829712,3.236375331878662,0.8238859176635742
_15_18M,1,2.638866901397705,3.2780702114105225,0.8195587992668152
_15_18M,10,2.4371843338012695,3.2042312622070312,0.8272460103034973
_15_18M,8,2.521737813949585,3.1989586353302,0.8266153931617737
_15_18M,4,2.4965980052948,3.2014687061309814,0.8276700973510742
_15_18M,3,2.6089491844177246,3.2485170364379883,0.8212692737579346
_15_18M,2,2.5129284858703613,3.263277053833008,0.8219896554946899
_15_18M,5,2.458709239959717,3.2588376998901367,0.8202885985374451
_9_24M,9,2.8131136894226074,3.895277738571167,0.8573364019393921
_9_24M,7,2.4402971267700195,3.572509288787842,0.8791230916976929
_9_24M,6,3.0083987712860107,4.147618293762207,0.8389137387275696
_9_24M,1,2.6716277599334717,4.01668643951416,0.8470891714096069
_9_24M,10,2.528193950653076,3.585761547088623,0.8778973817825317
_9_24M,8,2.5199637413024902,3.632098436355591,0.8753484487533569
_9_24M,4,2.783385753631592,3.973902940750122,0.8515902757644653
_9_24M,3,2.5863070487976074,3.821063280105591,0.8616024851799011
_9_24M,2,3.5008838176727295,4.833094596862793,0.7817878127098083
_9_24M,5,3.2672226428985596,4.451671600341797,0.8149008750915527
_21_27M,9,2.020817995071411,2.685598134994507,0.9089442491531372
_21_27M,7,2.05519962310791,2.7537100315093994,0.9060191512107849
_21_27M,6,2.35955810546875,2.928175210952759,0.8912175893783569
_21_27M,1,2.598226547241211,3.349463939666748,0.8596429228782654
_21_27M,10,2.33085298538208,2.923346519470215,0.8890319466590881
_21_27M,8,2.0586700439453125,2.7202603816986084,0.9060938954353333
_21_27M,4,2.2917983531951904,2.904594898223877,0.8931612968444824
_21_27M,3,2.241938829421997,2.8520424365997314,0.8994466662406921
_21_27M,2,2.102595806121826,2.8761723041534424,0.8988667130470276
_21_27M,5,2.374814748764038,2.9541585445404053,0.8895655274391174
