Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T2-T3-T4_T5/trial_23;4;64;0,0011;ReLU;Huber;1;RMSprop;2,7888;2,7888;170
T2-T3-T4_T5/trial_24;3;64;0,0029;ReLU;Huber;1;RMSprop;5,3133;5,3133;120
T2-T3-T4_T5/trial_25;5;64;0,0005;ReLU;MAE;1;RMSprop;2,514;2,514;550
T2-T3-T4_T5/trial_26;4;512;0,0016;ReLU;Huber;1;Adagrad;2,392;2,392;819
T2-T3-T4_T5/trial_27;4;512;0,0002;ReLU;Huber;1;Adagrad;2,5833;2,5833;1 950
T2-T3-T4_T5/trial_28;3;512;0,0002;sigmoid;Huber;1;Adagrad;21,6417;21,6417;7 800
T2-T3-T4_T5/trial_29;5;512;0,0001;tanh;Huber;1;Adagrad;25,1071;25,1071;7 800
T2-T3-T4_T5/trial_3;2;256;0,0067;sigmoid;MSE;0;Adagrad;4,1175;4,1175;975
T2-T3-T4_T5/trial_30;3;512;0,0001;tanh;Huber;1;Adagrad;20,9849;20,9849;7 800
T2-T3-T4_T5/trial_31;4;512;0,0014;ReLU;Huber;1;Adagrad;3,0571;3,0571;507
T2-T3-T4_T5/trial_32;4;512;0,0005;ReLU;Huber;1;Adam;2,4148;2,4148;320
T2-T3-T4_T5/trial_33;5;512;0,0005;ReLU;Huber;1;Adam;2,5131;2,5131;380
T2-T3-T4_T5/trial_34;5;512;0,0003;sigmoid;MSE;1;Adam;8,7149;8,7149;4 000
T2-T3-T4_T5/trial_35;5;1 024;0,0003;ReLU;Huber;1;Adam;2,6913;2,6913;260
T2-T3-T4_T5/trial_36;5;128;0,0009;sigmoid;Huber;1;Adam;8,2777;8,2777;4 000
T2-T3-T4_T5/trial_37;5;512;0;ReLU;MSE;0;Adam;2,3555;2,3555;1 365
T2-T3-T4_T5/trial_38;4;256;0,0048;sigmoid;Huber;1;Adagrad;13,4162;13,4162;4 000
T2-T3-T4_T5/trial_39;1;512;0,0019;tanh;Huber;0;Adam;3,8813;3,8813;585
T2-T3-T4_T5/trial_4;3;256;0,0017;sigmoid;MSE;0;RMSprop;8,1435;8,1435;110
T2-T3-T4_T5/trial_40;3;128;0,0005;ReLU;MSE;1;Adagrad;2,5362;2,5362;2 730
T2-T3-T4_T5/trial_41;4;512;0,0006;ReLU;Huber;1;Adam;2,4414;2,4414;340
T2-T3-T4_T5/trial_42;4;512;0,0003;ReLU;Huber;1;Adam;2,5141;2,5141;500
T2-T3-T4_T5/trial_43;4;512;0,0007;ReLU;Huber;1;Adam;2,3871;2,3871;320
T2-T3-T4_T5/trial_44;3;32;0,0001;ReLU;Huber;0;Adam;2,4304;2,4304;1 280
T2-T3-T4_T5/trial_45;5;512;0,001;ReLU;Huber;1;Adam;2,3694;2,3694;770
T2-T3-T4_T5/trial_46;4;256;0;ReLU;Huber;1;Adagrad;9,1187;9,1187;4 000
T2-T3-T4_T5/trial_47;3;512;0,0004;tanh;Huber;0;Adagrad;3,7387;3,7387;6 162
T2-T3-T4_T5/trial_48;4;1 024;0,0054;ReLU;Huber;1;Adam;2,9409;2,9409;1 232
T2-T3-T4_T5/trial_49;5;512;0,0023;ReLU;Huber;1;Adagrad;4,7685;4,7685;200
T2-T3-T4_T5/trial_5;1;256;0,0008;tanh;Huber;0;Adam;3,4293;3,4293;1 925
T2-T3-T4_T5/trial_6;4;128;0,0007;tanh;MAE;0;Adam;8,1212;8,1212;450
T2-T3-T4_T5/trial_7;3;512;0,0002;tanh;MAE;0;Adam;2,9393;2,9393;1 092
T2-T3-T4_T5/trial_8;2;512;0,0071;ReLU;MAE;1;Adagrad;2,8101;2,8101;150
T2-T3-T4_T5/trial_9;3;32;0,0004;ReLU;Huber;0;Adagrad;3,0533;3,0533;2 000
T2-T3_T5/trial_0;4;512;0,0096;tanh;MSE;1;Adam;8,1746;8,1746;553
T2-T3_T5/trial_1;1;512;0,0035;tanh;Huber;1;Adam;4,8595;4,8595;680
T2-T3_T5/trial_10;1;32;0,0001;sigmoid;Huber;1;Adam;13,2439;13,2439;8 000
T2-T3_T5/trial_11;2;1 024;0,0001;ReLU;Huber;0;Adagrad;3,5522;3,5522;1 501
T2-T3_T5/trial_12;2;64;0,0001;ReLU;Huber;0;Adagrad;16,0869;16,0869;2 000
T2-T3_T5/trial_13;1;1 024;0,0002;ReLU;Huber;1;Adagrad;3,5664;3,5664;2 960
T2-T3_T5/trial_14;2;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5518;3,5518;1 738
T2-T3_T5/trial_15;1;1 024;0;ReLU;Huber;0;Adagrad;4,1827;4,1827;8 000
T2-T3_T5/trial_16;2;64;0,0002;sigmoid;MAE;1;Adagrad;26,1763;26,1763;15 800
T2-T3_T5/trial_17;1;128;0;ReLU;Huber;0;Adagrad;19,4276;19,4276;2 000
T2-T3_T5/trial_18;2;256;0,0003;ReLU;Huber;0;Adagrad;3,6022;3,6022;1 280
T2-T3_T5/trial_19;4;32;0;sigmoid;MAE;1;Adagrad;28,9853;28,9853;15 800
T2-T3_T5/trial_2;3;1 024;0,0098;ReLU;Huber;0;Adagrad;4,0647;4,0647;1 185
T2-T3_T5/trial_20;1;1 024;0,0003;ReLU;Huber;1;Adagrad;3,6558;3,6558;1 106
T2-T3_T5/trial_21;2;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5432;3,5432;2 370
T2-T3_T5/trial_22;2;1 024;0,0002;ReLU;Huber;1;Adagrad;3,6055;3,6055;1 343
T2-T3_T5/trial_23;3;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5907;3,5907;5 530
T2-T3_T5/trial_24;3;1 024;0,0001;ReLU;Huber;1;Adagrad;3,556;3,556;5 372
T2-T3_T5/trial_25;3;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5647;3,5647;8 769
T2-T3_T5/trial_26;4;1 024;0;ReLU;Huber;0;Adagrad;4,1377;4,1377;15 800
T2-T3_T5/trial_27;3;128;0,0001;ReLU;Huber;1;Adagrad;4,7003;4,7003;15 800
T2-T3_T5/trial_28;3;64;0;sigmoid;MAE;0;Adagrad;28,5883;28,5883;15 800
T2-T3_T5/trial_29;5;256;0,0003;tanh;MSE;1;RMSprop;8,2516;8,2516;7 110
T2-T3_T5/trial_3;5;128;0,0021;sigmoid;MSE;0;RMSprop;4,4664;4,4664;650
T2-T3_T5/trial_30;4;1 024;0;tanh;MSE;1;Adam;4,7527;4,7527;9 875
T2-T3_T5/trial_31;3;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5748;3,5748;5 214
T2-T3_T5/trial_32;3;1 024;0,0001;ReLU;Huber;1;Adagrad;3,5965;3,5965;7 584
T2-T3_T5/trial_33;3;32;0,0001;ReLU;Huber;1;Adagrad;23,4327;23,4327;15 800
T2-T3_T5/trial_34;3;1 024;0;ReLU;Huber;1;Adagrad;8,4362;8,4362;2 000
T2-T3_T5/trial_35;4;1 024;0,0052;ReLU;Huber;1;Adagrad;3,5192;3,5192;869
T2-T3_T5/trial_36;3;1 024;0;ReLU;Huber;1;Adam;3,4414;3,4414;1 185
T2-T3_T5/trial_37;3;128;0;tanh;Huber;1;Adagrad;27,9534;27,9534;4 000
T2-T3_T5/trial_38;4;512;0,0001;ReLU;MSE;1;RMSprop;4,5791;4,5791;632
T2-T3_T5/trial_39;5;1 024;0;ReLU;Huber;1;Adam;3,5171;3,5171;520
T2-T3_T5/trial_4;1;1 024;0,001;ReLU;Huber;1;Adam;3,986;3,986;520
T2-T3_T5/trial_40;3;1 024;0,0018;sigmoid;MAE;1;Adagrad;8,8013;8,8013;2 000
T2-T3_T5/trial_41;3;1 024;0,0001;ReLU;Huber;0;Adagrad;3,5318;3,5318;1 659
T2-T3_T5/trial_42;3;1 024;0,0002;ReLU;Huber;1;Adagrad;3,5217;3,5217;1 027
T2-T3_T5/trial_43;2;1 024;0,0001;ReLU;Huber;0;Adagrad;3,5553;3,5553;3 634
T2-T3_T5/trial_44;4;512;0,0001;ReLU;Huber;1;Adagrad;4,006;4,006;15 800
T2-T3_T5/trial_45;3;1 024;0,0001;ReLU;Huber;0;RMSprop;5,6037;5,6037;474
T2-T3_T5/trial_46;2;256;0;tanh;Huber;1;Adagrad;23,1786;23,1786;15 800
T2-T3_T5/trial_47;3;32;0;ReLU;MSE;1;Adagrad;27,9846;27,9846;4 000
T2-T3_T5/trial_48;2;1 024;0,0001;ReLU;Huber;0;Adam;3,6723;3,6723;869
T2-T3_T5/trial_49;3;64;0,0002;ReLU;Huber;1;Adagrad;3,8303;3,8303;15 800
T2-T3_T5/trial_5;3;512;0,0012;ReLU;MSE;0;Adam;3,901;3,901;948
T2-T3_T5/trial_6;4;512;0,0007;tanh;MAE;1;RMSprop;8,1767;8,1767;760
T2-T3_T5/trial_7;3;512;0;tanh;MAE;1;Adagrad;24,9353;24,9353;4 000
T2-T3_T5/trial_8;2;256;0,0005;ReLU;Huber;0;RMSprop;4,7876;4,7876;280
T2-T3_T5/trial_9;2;1 024;0,0008;ReLU;MSE;0;RMSprop;4,0165;4,0165;480
T2-T4_T5/trial_0;3;512;0;tanh;MAE;0;Adam;2,9801;2,9801;5 382
T2-T4_T5/trial_1;1;256;0;tanh;MAE;0;Adam;8,5206;8,5206;2 000
T2-T4_T5/trial_10;5;512;0;tanh;MAE;0;Adam;8,4884;8,4884;4 134
T2-T4_T5/trial_11;5;128;0,0012;sigmoid;MAE;1;Adagrad;26,2592;26,2592;4 000
T2-T4_T5/trial_12;4;1 024;0,0008;sigmoid;MAE;0;Adagrad;8,4917;8,4917;1 404
T2-T4_T5/trial_13;2;512;0,001;sigmoid;MAE;1;Adagrad;11,1853;11,1853;4 000
T2-T4_T5/trial_14;2;512;0,0001;sigmoid;MAE;1;Adagrad;19,4874;19,4874;15 600
T2-T4_T5/trial_15;4;1 024;0,0028;tanh;MAE;0;Adam;8,7588;8,7588;507
T2-T4_T5/trial_16;4;128;0,01;sigmoid;MSE;1;Adagrad;8,8743;8,8743;15 600
T2-T4_T5/trial_17;2;1 024;0,0005;sigmoid;MAE;0;Adam;8,4739;8,4739;200
T2-T4_T5/trial_18;4;512;0,0001;tanh;MAE;0;Adagrad;10,932;10,932;4 000
T2-T4_T5/trial_19;2;1 024;0,0021;ReLU;MSE;1;RMSprop;2,9566;2,9566;624
T2-T4_T5/trial_2;1;1 024;0,0012;sigmoid;MAE;1;Adagrad;3,3926;3,3926;1 320
T2-T4_T5/trial_20;3;512;0,0004;tanh;MAE;1;Adagrad;13,5035;13,5035;7 800
T2-T4_T5/trial_21;2;256;0,0001;tanh;Huber;0;RMSprop;3,0633;3,0633;1 640
T2-T4_T5/trial_22;2;256;0,0001;tanh;Huber;0;RMSprop;3,3732;3,3732;1 760
T2-T4_T5/trial_23;2;256;0,0001;tanh;Huber;0;RMSprop;3,2775;3,2775;2 400
T2-T4_T5/trial_24;2;256;0,0001;tanh;Huber;0;RMSprop;3,8981;3,8981;1 780
T2-T4_T5/trial_25;2;256;0,0001;tanh;Huber;0;RMSprop;3,1684;3,1684;1 940
T2-T4_T5/trial_26;2;256;0,0002;tanh;Huber;0;RMSprop;3,3773;3,3773;1 000
T2-T4_T5/trial_27;3;256;0,0001;tanh;Huber;0;RMSprop;3,418;3,418;1 940
T2-T4_T5/trial_28;2;256;0,0003;tanh;Huber;0;RMSprop;3,3735;3,3735;700
T2-T4_T5/trial_29;1;256;0;tanh;Huber;0;RMSprop;4,996;4,996;4 000
T2-T4_T5/trial_3;3;32;0,0059;ReLU;MSE;1;Adam;2,535;2,535;270
T2-T4_T5/trial_30;3;256;0;tanh;Huber;0;RMSprop;9,1744;9,1744;4 000
T2-T4_T5/trial_31;2;256;0,0003;tanh;Huber;0;RMSprop;3,5209;3,5209;920
T2-T4_T5/trial_32;2;256;0,0006;tanh;Huber;0;RMSprop;4,0966;4,0966;380
T2-T4_T5/trial_33;1;256;0,0002;tanh;Huber;0;RMSprop;3,1302;3,1302;1 000
T2-T4_T5/trial_34;1;256;0;tanh;Huber;0;RMSprop;4,1426;4,1426;2 460
T2-T4_T5/trial_35;1;32;0,0002;tanh;Huber;0;RMSprop;6,389;6,389;4 000
T2-T4_T5/trial_36;1;256;0;ReLU;Huber;0;RMSprop;2,5088;2,5088;1 060
T2-T4_T5/trial_37;1;64;0;ReLU;Huber;0;RMSprop;2,4699;2,4699;4 446
T2-T4_T5/trial_38;1;64;0;ReLU;MSE;0;RMSprop;2,5489;2,5489;2 925
T2-T4_T5/trial_39;1;64;0;ReLU;Huber;0;RMSprop;2,4604;2,4604;2 847
T2-T4_T5/trial_4;2;256;0,0002;tanh;Huber;0;RMSprop;4,213;4,213;1 120
T2-T4_T5/trial_40;1;64;0;ReLU;Huber;0;RMSprop;2,4562;2,4562;3 666
T2-T4_T5/trial_41;1;64;0;ReLU;Huber;0;RMSprop;2,466;2,466;3 666
T2-T4_T5/trial_42;1;64;0;ReLU;Huber;0;RMSprop;2,4643;2,4643;3 081
T2-T4_T5/trial_43;1;64;0;ReLU;Huber;0;RMSprop;2,4513;2,4513;6 864
T2-T4_T5/trial_44;1;64;0;ReLU;Huber;0;RMSprop;2,4796;2,4796;5 733
T2-T4_T5/trial_45;1;64;0;ReLU;Huber;0;RMSprop;2,6044;2,6044;4 017
T2-T4_T5/trial_46;1;64;0;ReLU;Huber;0;RMSprop;2,4999;2,4999;7 800
T2-T4_T5/trial_47;1;64;0;ReLU;MSE;0;RMSprop;2,5388;2,5388;4 641
T2-T4_T5/trial_48;1;64;0;ReLU;Huber;0;Adam;2,4848;2,4848;5 304
T2-T4_T5/trial_49;1;64;0;ReLU;Huber;0;RMSprop;2,4809;2,4809;3 510
T2-T4_T5/trial_5;1;1 024;0;ReLU;MSE;1;RMSprop;2,5333;2,5333;490
T2-T4_T5/trial_6;3;64;0,0002;sigmoid;Huber;1;RMSprop;19,231;19,231;2 000
T2-T4_T5/trial_7;1;256;0;ReLU;Huber;1;Adagrad;8,4611;8,4611;2 000
T2-T4_T5/trial_8;3;32;0,0037;tanh;MAE;0;Adam;8,5013;8,5013;507
T2-T4_T5/trial_9;1;64;0;tanh;Huber;0;Adam;20,7747;20,7747;2 000
T3_T5/trial_0;1;128;0,0002;tanh;Huber;0;Adam;4,0507;4,0507;3 600
T3_T5/trial_1;2;32;0,0001;ReLU;Huber;1;RMSprop;3,7243;3,7243;4 320
T3_T5/trial_10;5;256;0,0005;ReLU;MAE;1;Adam;3,7283;3,7283;390
T3_T5/trial_11;1;32;0,0002;ReLU;Huber;1;RMSprop;3,7677;3,7677;3 600
T3_T5/trial_12;2;512;0,0004;ReLU;Huber;1;RMSprop;4,5332;4,5332;220
T3_T5/trial_13;2;512;0,0001;ReLU;Huber;1;RMSprop;3,7838;3,7838;500
T3_T5/trial_14;2;512;0;ReLU;Huber;1;Adam;3,6602;3,6602;1 600
T3_T5/trial_15;1;512;0;ReLU;Huber;1;Adam;3,6601;3,6601;2 420
T3_T5/trial_16;2;512;0;sigmoid;MAE;1;Adam;16,7059;16,7059;4 000
T3_T5/trial_17;4;256;0,0007;ReLU;Huber;1;Adam;3,7438;3,7438;390
T3_T5/trial_18;1;64;0,0002;ReLU;Huber;0;Adam;3,6846;3,6846;1 080
T3_T5/trial_19;2;512;0;sigmoid;MAE;1;Adam;16,3284;16,3284;2 000
T3_T5/trial_2;2;512;0,0001;ReLU;Huber;1;Adam;3,6523;3,6523;610
T3_T5/trial_20;5;512;0,0001;ReLU;Huber;1;Adam;3,7319;3,7319;820
T3_T5/trial_21;1;512;0;ReLU;Huber;1;Adam;3,6663;3,6663;2 960
T3_T5/trial_22;1;512;0;ReLU;Huber;1;Adam;3,6832;3,6832;2 560
T3_T5/trial_23;2;512;0;ReLU;Huber;1;Adam;3,7112;3,7112;2 180
T3_T5/trial_24;1;512;0,0001;ReLU;Huber;1;Adam;3,6616;3,6616;850
T3_T5/trial_25;2;512;0,0001;ReLU;Huber;1;Adam;3,6417;3,6417;510
T3_T5/trial_26;2;1 024;0,0001;ReLU;Huber;0;Adam;3,6541;3,6541;270
T3_T5/trial_27;3;1 024;0,0003;ReLU;Huber;0;Adam;3,6718;3,6718;170
T3_T5/trial_28;2;1 024;0,0001;sigmoid;MAE;0;Adam;4,3003;4,3003;1 180
T3_T5/trial_29;3;1 024;0,0003;tanh;MSE;0;Adagrad;5,3028;5,3028;2 000
T3_T5/trial_3;3;128;0;tanh;MSE;1;Adagrad;26,8744;26,8744;8 000
T3_T5/trial_30;2;256;0,0008;tanh;Huber;0;Adam;4,0734;4,0734;530
T3_T5/trial_31;3;1 024;0,0003;ReLU;Huber;0;Adam;3,6654;3,6654;230
T3_T5/trial_32;4;1 024;0,0001;ReLU;Huber;0;Adam;3,644;3,644;260
T3_T5/trial_33;3;1 024;0,0004;ReLU;Huber;0;Adam;3,6639;3,6639;180
T3_T5/trial_34;2;128;0,0002;ReLU;Huber;0;Adam;3,6715;3,6715;540
T3_T5/trial_35;3;64;0,0001;ReLU;MSE;0;RMSprop;3,6929;3,6929;880
T3_T5/trial_36;3;1 024;0,0001;ReLU;Huber;0;Adagrad;3,7437;3,7437;2 680
T3_T5/trial_37;2;32;0,0011;tanh;Huber;0;Adam;5,235;5,235;1 190
T3_T5/trial_38;4;1 024;0,0002;sigmoid;MSE;0;Adam;4,3479;4,3479;3 120
T3_T5/trial_39;3;128;0,008;ReLU;Huber;0;Adagrad;3,7637;3,7637;430
T3_T5/trial_4;3;64;0,0061;sigmoid;MSE;0;RMSprop;4,6651;4,6651;1 060
T3_T5/trial_40;2;64;0,0039;ReLU;Huber;0;Adam;3,8519;3,8519;480
T3_T5/trial_41;2;512;0,0001;ReLU;Huber;1;Adam;3,6591;3,6591;760
T3_T5/trial_42;2;1 024;0,0001;ReLU;Huber;1;Adam;3,6373;3,6373;550
T3_T5/trial_43;2;32;0,0001;ReLU;Huber;1;Adam;3,8174;3,8174;1 480
T3_T5/trial_44;2;512;0;ReLU;Huber;1;RMSprop;3,6939;3,6939;830
T3_T5/trial_45;1;128;0,0001;tanh;MSE;1;Adam;3,9902;3,9902;9 360
T3_T5/trial_46;2;512;0,0001;ReLU;Huber;1;Adam;3,6825;3,6825;580
T3_T5/trial_47;2;256;0,0001;ReLU;MAE;1;Adagrad;4,2055;4,2055;2 000
T3_T5/trial_48;1;1 024;0;ReLU;Huber;1;RMSprop;3,7725;3,7725;1 400
T3_T5/trial_49;2;512;0;sigmoid;Huber;1;Adam;18,139;18,139;2 000
T3_T5/trial_5;4;1 024;0,0017;ReLU;MSE;1;Adagrad;3,8648;3,8648;1 840
T3_T5/trial_6;3;32;0,0022;tanh;Huber;1;Adagrad;20,9977;20,9977;16 000
T3_T5/trial_7;2;128;0;sigmoid;MSE;0;Adam;6,5703;6,5703;8 000
T3_T5/trial_8;4;512;0,0001;tanh;MAE;0;Adam;4,0066;4,0066;1 750
T3_T5/trial_9;3;1 024;0;ReLU;Huber;1;Adagrad;4,2665;4,2665;8 000
T3-T4_T5/trial_0;5;1 024;0,0009;tanh;MSE;1;RMSprop;8,0243;8,0243;620
T3-T4_T5/trial_1;5;1 024;0,0002;tanh;MSE;1;RMSprop;9,0929;9,0929;2 000
T3-T4_T5/trial_10;4;128;0,006;ReLU;Huber;0;Adam;2,756;2,756;702
T3-T4_T5/trial_11;4;128;0,0094;ReLU;Huber;0;Adam;3,4205;3,4205;468
T3-T4_T5/trial_12;4;128;0,0089;ReLU;Huber;0;Adam;2,6633;2,6633;858
T3-T4_T5/trial_13;4;128;0,0069;ReLU;Huber;0;Adam;2,5509;2,5509;936
T3-T4_T5/trial_14;3;128;0,003;ReLU;Huber;0;Adam;3,1439;3,1439;624
T3-T4_T5/trial_15;3;128;0,0028;ReLU;Huber;0;Adam;2,6139;2,6139;624
T3-T4_T5/trial_16;4;32;0,0097;ReLU;Huber;0;Adam;2,8342;2,8342;468
T3-T4_T5/trial_17;3;256;0,0036;ReLU;Huber;0;Adam;2,7354;2,7354;390
T3-T4_T5/trial_18;4;512;0,0016;ReLU;Huber;0;Adagrad;2,6583;2,6583;858
T3-T4_T5/trial_19;5;128;0,0012;sigmoid;Huber;0;Adam;7,9926;7,9926;780
T3-T4_T5/trial_2;2;1 024;0,0016;ReLU;MAE;0;Adagrad;2,8784;2,8784;100
T3-T4_T5/trial_20;4;128;0,0045;ReLU;Huber;0;Adam;2,698;2,698;858
T3-T4_T5/trial_21;3;128;0,0026;ReLU;Huber;0;Adam;3,7948;3,7948;702
T3-T4_T5/trial_22;3;128;0,0064;ReLU;Huber;0;Adam;4,6774;4,6774;624
T3-T4_T5/trial_23;3;128;0,0025;ReLU;Huber;0;Adam;2,5591;2,5591;858
T3-T4_T5/trial_24;4;128;0,0096;ReLU;Huber;0;Adam;4,215;4,215;351
T3-T4_T5/trial_25;2;128;0,0007;ReLU;Huber;0;Adagrad;2,66;2,66;1 482
T3-T4_T5/trial_26;2;32;0,0006;ReLU;Huber;1;Adagrad;2,661;2,661;11 154
T3-T4_T5/trial_27;2;32;0,0006;ReLU;Huber;1;Adagrad;2,6523;2,6523;5 226
T3-T4_T5/trial_28;2;32;0,0002;sigmoid;MAE;1;Adagrad;27,3695;27,3695;15 600
T3-T4_T5/trial_29;2;32;0,0006;tanh;Huber;1;Adagrad;24,0663;24,0663;4 000
T3-T4_T5/trial_3;2;64;0;tanh;Huber;1;Adam;21,3589;21,3589;4 000
T3-T4_T5/trial_30;2;32;0,0001;tanh;MSE;1;Adagrad;26,0383;26,0383;7 800
T3-T4_T5/trial_31;2;32;0,0008;ReLU;Huber;1;Adagrad;2,6113;2,6113;3 042
T3-T4_T5/trial_32;1;32;0,0004;ReLU;Huber;1;Adagrad;2,6141;2,6141;8 424
T3-T4_T5/trial_33;1;32;0,0003;ReLU;Huber;1;Adagrad;2,5985;2,5985;14 196
T3-T4_T5/trial_34;1;32;0,0004;ReLU;Huber;1;Adagrad;2,6626;2,6626;3 640
T3-T4_T5/trial_35;1;32;0,0002;tanh;Huber;1;Adagrad;23,3505;23,3505;15 600
T3-T4_T5/trial_36;1;32;0,0001;ReLU;MSE;1;Adagrad;12,759;12,759;15 600
T3-T4_T5/trial_37;1;1 024;0;ReLU;Huber;1;Adagrad;12,8179;12,8179;4 000
T3-T4_T5/trial_38;1;32;0,0004;sigmoid;MSE;1;Adagrad;24,6256;24,6256;15 600
T3-T4_T5/trial_39;1;64;0,0012;ReLU;MAE;1;Adagrad;2,6184;2,6184;430
T3-T4_T5/trial_4;1;1 024;0;sigmoid;MSE;0;Adam;6,3885;6,3885;2 000
T3-T4_T5/trial_40;2;32;0,0002;tanh;Huber;1;Adagrad;25,3403;25,3403;7 800
T3-T4_T5/trial_41;2;256;0,0009;ReLU;Huber;1;Adagrad;2,5525;2,5525;1 170
T3-T4_T5/trial_42;2;256;0,001;ReLU;Huber;1;Adagrad;2,7146;2,7146;702
T3-T4_T5/trial_43;1;256;0,0017;ReLU;Huber;1;Adagrad;2,485;2,485;1 482
T3-T4_T5/trial_44;1;256;0,0016;ReLU;MAE;1;Adagrad;2,6708;2,6708;780
T3-T4_T5/trial_45;1;256;0,0017;ReLU;Huber;1;RMSprop;4,4761;4,4761;70
T3-T4_T5/trial_46;1;256;0,0005;sigmoid;Huber;1;Adagrad;10,3293;10,3293;15 600
T3-T4_T5/trial_47;1;256;0,0001;ReLU;MSE;1;Adagrad;2,7913;2,7913;15 600
T3-T4_T5/trial_48;1;512;0,0003;ReLU;Huber;1;RMSprop;2,8287;2,8287;180
T3-T4_T5/trial_49;2;1 024;0,0008;ReLU;Huber;1;Adagrad;2,4622;2,4622;1 092
T3-T4_T5/trial_5;1;256;0,0004;sigmoid;MSE;0;RMSprop;3,5699;3,5699;1 677
T3-T4_T5/trial_6;1;512;0,0005;ReLU;MSE;0;Adagrad;2,6313;2,6313;540
T3-T4_T5/trial_7;2;64;0;sigmoid;MAE;1;RMSprop;25,2857;25,2857;2 000
T3-T4_T5/trial_8;4;128;0;ReLU;MAE;0;RMSprop;2,5852;2,5852;430
T3-T4_T5/trial_9;5;32;0,0002;tanh;MAE;1;RMSprop;25,3161;25,3161;2 000
T4_T5/trial_0;3;64;0;sigmoid;MAE;1;Adagrad;27,4206;27,4206;15 800
T4_T5/trial_1;1;64;0,0019;sigmoid;MSE;1;Adagrad;10,8531;10,8531;15 800
T4_T5/trial_10;3;128;0,0007;ReLU;Huber;1;Adam;2,5339;2,5339;320
T4_T5/trial_11;3;128;0,0009;ReLU;Huber;1;Adam;2,5817;2,5817;170
T4_T5/trial_12;2;128;0,0008;ReLU;Huber;1;Adam;2,5301;2,5301;300
T4_T5/trial_13;2;128;0;ReLU;Huber;1;Adam;2,9526;2,9526;2 000
T4_T5/trial_14;4;128;0,0001;ReLU;Huber;1;Adam;2,5632;2,5632;1 760
T4_T5/trial_15;4;128;0,0005;ReLU;Huber;1;Adam;2,5462;2,5462;540
T4_T5/trial_16;4;32;0,0004;ReLU;MSE;1;Adam;26,1411;26,1411;4 000
T4_T5/trial_17;4;1 024;0;tanh;Huber;1;Adam;13,1499;13,1499;2 000
T4_T5/trial_18;1;256;0,0004;ReLU;Huber;1;Adam;2,5959;2,5959;620
T4_T5/trial_19;3;128;0,0001;ReLU;MSE;1;RMSprop;2,576;2,576;800
T4_T5/trial_2;3;128;0,0001;ReLU;Huber;1;Adam;2,5411;2,5411;1 060
T4_T5/trial_20;4;128;0,0021;tanh;Huber;1;Adam;7,7686;7,7686;1 760
T4_T5/trial_21;3;128;0,0009;ReLU;Huber;1;Adam;2,5378;2,5378;270
T4_T5/trial_22;2;128;0,0006;ReLU;Huber;1;Adam;2,5467;2,5467;360
T4_T5/trial_23;3;128;0,0002;ReLU;Huber;1;Adam;2,5161;2,5161;450
T4_T5/trial_24;4;128;0,0002;ReLU;Huber;1;Adam;2,5342;2,5342;730
T4_T5/trial_25;3;128;0,0002;ReLU;Huber;1;Adam;2,5378;2,5378;610
T4_T5/trial_26;2;32;0,0001;ReLU;Huber;1;Adam;2,5479;2,5479;1 340
T4_T5/trial_27;4;512;0;ReLU;Huber;1;Adam;2,5424;2,5424;2 280
T4_T5/trial_28;3;512;0;tanh;MAE;1;RMSprop;3,7397;3,7397;8 000
T4_T5/trial_29;3;512;0;ReLU;MSE;1;Adagrad;12,9574;12,9574;8 000
T4_T5/trial_3;5;64;0,0001;tanh;MAE;0;Adagrad;24,7047;24,7047;8 000
T4_T5/trial_30;4;512;0;sigmoid;MAE;1;Adagrad;27,5737;27,5737;8 000
T4_T5/trial_31;4;1 024;0,0001;ReLU;Huber;1;Adam;2,5133;2,5133;1 520
T4_T5/trial_32;3;1 024;0;ReLU;Huber;1;Adam;2,5623;2,5623;1 080
T4_T5/trial_33;4;1 024;0;ReLU;Huber;1;Adam;2,5211;2,5211;1 960
T4_T5/trial_34;4;1 024;0;ReLU;Huber;1;Adam;2,5207;2,5207;1 600
T4_T5/trial_35;5;1 024;0;ReLU;Huber;1;Adagrad;2,9702;2,9702;8 000
T4_T5/trial_36;4;1 024;0,0001;sigmoid;MSE;1;Adam;7,8728;7,8728;8 000
T4_T5/trial_37;5;1 024;0;tanh;Huber;1;Adam;15,5528;15,5528;8 000
T4_T5/trial_38;4;1 024;0;ReLU;MAE;0;Adagrad;2,5668;2,5668;5 160
T4_T5/trial_39;5;1 024;0,0001;ReLU;Huber;1;Adam;2,5242;2,5242;1 400
T4_T5/trial_4;5;512;0,0002;tanh;MSE;0;Adagrad;8,7327;8,7327;4 000
T4_T5/trial_40;5;1 024;0,0002;sigmoid;Huber;0;RMSprop;2,8269;2,8269;3 239
T4_T5/trial_41;5;1 024;0,0001;ReLU;Huber;1;Adam;2,5042;2,5042;1 840
