dataset,fold,mae,rmse,r2
_3_12M,10,2.520421028137207,3.1709182262420654,0.8660821318626404
_3_12M,8,2.5479748249053955,3.2020151615142822,0.8620190024375916
_3_12M,4,2.443925619125366,3.1856560707092285,0.8593205809593201
_3_12M,3,2.4736075401306152,3.131030321121216,0.868301510810852
_3_12M,2,2.4562828540802,3.137845993041992,0.8646925687789917
_3_12M,5,2.418435573577881,3.134799003601074,0.8632577061653137
_0_12M,9,2.4149630069732666,3.098414421081543,0.8672994375228882
_0_12M,7,2.511540651321411,3.1045901775360107,0.8695394992828369
_0_12M,6,2.4537980556488037,3.2128217220306396,0.8582760095596313
_0_12M,1,2.512463331222534,3.1118247509002686,0.8702679872512817
_0_12M,10,2.4186058044433594,3.069115400314331,0.8721838593482971
_0_12M,8,2.4928715229034424,3.1499404907226562,0.8664613366127014
_0_12M,4,2.4188294410705566,3.0899553298950195,0.8684757947921753
_0_12M,3,2.481128215789795,3.1051108837127686,0.8705547451972961
_0_12M,2,2.4501709938049316,3.1329290866851807,0.8665012121200562
_0_12M,5,2.437096357345581,3.1564948558807373,0.863384485244751
