dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_15_30M,2.7841257810592652,2.686409217017017,2.8818423451015134,0.15765658545878297,3.573241448402405,3.4601848981801915,3.6862979986246183,0.18240622607316853,0.8870937764644623,0.8806043817050248,0.8935831712238999,0.010470034732542448
_18_21M,2.847906398773193,2.8125463980818934,2.883266399464493,0.05705007155593691,4.037426829338074,3.9574064839799434,4.1174471746962045,0.1291053829004974,0.82425577044487,0.8171602176156929,0.831351323274047,0.011448014386862838
_18_24M,2.7773191928863525,2.690345430948837,2.8642929548238683,0.14032407367133123,3.60937922000885,3.501621121934237,3.717137318083463,0.1738576664508068,0.8657158970832824,0.857650513576274,0.8737812805902909,0.013012745961685309
_18_27M,2.534530448913574,2.396289246846256,2.672771650980892,0.22303931888382736,3.2629604816436766,3.10976870727429,3.416152256013063,0.2471606764336047,0.8775005638599396,0.8627076752533921,0.8922934524664871,0.02386694957645134
_18_30M,2.763751769065857,2.676055950825095,2.8514475873066187,0.14148904434334106,3.443064641952515,3.3568190593177767,3.529310224587253,0.1391492241092032,0.8747706770896911,0.8686264986107299,0.8809148555686523,0.009913060379646121
_21_24M,2.499428558349609,2.4359961323754282,2.56286098432379,0.10234231815736575,3.17474422454834,3.0925909510419625,3.2568974980547174,0.13254666404026505,0.8459696352481842,0.83733167694626,0.8546075935501085,0.013936542126347474
_21_27M,2.408034324645996,2.3814352963930125,2.4346333528989796,0.04291505756459032,3.252894949913025,3.200381351383501,3.305408548442549,0.08472580585967587,0.8599567890167237,0.8559679413809822,0.8639456366524652,0.006435634575673926
_21_30M,2.390539598464966,2.326227487810623,2.454851709119309,0.10376160755127885,3.1154000520706178,3.04843015718391,3.1823699469573254,0.10804969515513269,0.891758817434311,0.8873273809248297,0.8961902539437923,0.007149710549177185
_24_27M,2.418948841094971,2.334283180109316,2.5036145020806257,0.1366001675093499,3.18699996471405,3.1335234058740467,3.2404765235540536,0.08627945273592988,0.842441874742508,0.8369559063668007,0.8479278431182152,0.008851099611678112
_24_30M,2.445100998878479,2.4208278993425774,2.469374098414381,0.03916238796195174,3.267449140548706,3.2090532808552217,3.3258450002421904,0.09421628701787357,0.8852853894233703,0.8809777850176327,0.889592993829108,0.006949918969952599
_27_30M,2.2428844690322878,2.1895634232068177,2.296205514857758,0.08602854695443768,2.89256067276001,2.826844452904781,2.9582768926152387,0.10602700712188998,0.8927523493766785,0.8879572565333194,0.8975474422200376,0.007736436212748807
_3_15M,2.74846408367157,2.5780375790338286,2.9188905883093113,0.2749673103655676,3.425368309020996,3.2171587900905347,3.6335778279514575,0.3359266889531645,0.7836830139160156,0.7576506614791735,0.8097153663528577,0.042000778853395704
_6_15M,2.529734182357788,2.263386772286622,2.796081592428954,0.4297267677100787,3.119330143928528,2.908211953036691,3.330448334820365,0.3406195605675609,0.8903368771076202,0.8775526889494487,0.9031210652657917,0.020626098273456545
_6_18M,2.940158319473267,2.7084539882957026,3.171862650650831,0.3738333827791159,3.5535170793533326,3.3016643639251932,3.805369794781472,0.40634092635262725,0.8609838724136353,0.8392098842909012,0.8827578605363694,0.03513030419045604
_6_21M,3.0430198192596434,2.77141292820638,3.314626710312907,0.43821245098240913,4.1931126594543455,3.953536463805684,4.432688855103007,0.3865339037795364,0.6682082444429398,0.6208566975522172,0.7155597913336624,0.07639731576885088
_9_15M,2.7440181970596313,2.7214969921524315,2.7665394019668312,0.03633586895822058,3.400857162475586,3.338224670850586,3.463489654100586,0.10105169850327611,0.8219649136066437,0.8127242202193012,0.8312056069939862,0.014908999113907452
_9_18M,2.8410006046295164,2.796180020849605,2.885821188409428,0.07231384224638758,3.7789522409439087,3.719348352637311,3.8385561292505064,0.09616532880159454,0.7815964162349701,0.7737673258788237,0.7894255065911165,0.0126315089452457
_9_21M,3.270112633705139,3.1980085110291423,3.342216756381136,0.11633329405323722,4.473601770401001,4.317360376534074,4.629843164267928,0.25208095378518025,0.8133069992065429,0.8006127632401475,0.8260012351729383,0.020480968780325657
_9_24M,3.2671714305877684,3.054134226734517,3.48020863444102,0.34371570945401764,4.5595732688903805,4.426953691385377,4.692192846395384,0.2139693506352257,-0.5247455254197121,-0.6624665488633056,-0.3870245019761186,0.2222000590669394
_9_27M,2.9401682138442995,2.5673643648418034,3.3129720628467956,0.6014843282272343,3.977988266944885,3.6025945285936793,4.3533820052960905,0.6056628737526081,0.8352693140506744,0.802247855068028,0.8682907730333208,0.053277052064790435
