dataset,trial,mae,rmse,r2
Combined_30M,49,6.210529327392578,7.945581912994385,0.27258944511413574
Combined_30M,40,6.247764587402344,7.978908061981201,0.26774361729621887
Combined_30M,47,6.321601390838623,8.046932220458984,0.25504621863365173
Combined_30M,2,6.1146416664123535,7.623390197753906,0.33196890354156494
Combined_30M,13,6.580289840698242,8.303376197814941,0.20882382988929749
Combined_30M,5,6.569900989532471,8.278586387634277,0.2123032808303833
Combined_30M,14,6.450258731842041,8.203984260559082,0.22696055471897125
Combined_30M,22,6.492102146148682,8.189112663269043,0.22969253361225128
Combined_30M,25,6.426527500152588,8.12115478515625,0.24119813740253448
Combined_15M,50,3.354635715484619,4.266048908233643,0.7887803912162781
Combined_15M,32,3.3464605808258057,4.274328231811523,0.7863729596138
Combined_15M,35,3.2881624698638916,4.220772743225098,0.7914924025535583
Combined_15M,34,3.3296000957489014,4.260286331176758,0.7876670360565186
Combined_15M,33,3.334869623184204,4.251399517059326,0.7888678312301636
Combined_15M,20,3.429248332977295,4.340322494506836,0.7802446484565735
Combined_15M,18,3.2977077960968018,4.217656135559082,0.7918705940246582
Combined_15M,27,3.29726505279541,4.2363505363464355,0.7898409366607666
Combined_15M,9,3.2722630500793457,4.182789325714111,0.796692967414856
Combined_15M,11,3.3292436599731445,4.217743873596191,0.7925522923469543
Combined_15M,7,3.228152275085449,4.107667922973633,0.8027260899543762
Combined_15M,29,3.270968437194824,4.2050862312316895,0.7927883267402649
Combined_15M,16,3.319676160812378,4.199376583099365,0.7930288314819336
Combined_15M,42,3.3556203842163086,4.28477668762207,0.7876623868942261
Combined_15M,45,3.3071537017822266,4.237461566925049,0.79168301820755
Combined_15M,6,3.2879106998443604,4.186464309692383,0.7952730655670166
Combined_15M,28,3.3349485397338867,4.262660503387451,0.7889050841331482
Combined_15M,17,3.364551305770874,4.266768455505371,0.78746497631073
Combined_15M,1,3.327660322189331,4.2571868896484375,0.7897265553474426
Combined_15M,10,3.3257999420166016,4.227229595184326,0.7914941310882568
Combined_15M,19,3.3217947483062744,4.222342014312744,0.7906058430671692
Combined_15M,26,3.3395278453826904,4.261397838592529,0.7867500185966492
Combined_15M,8,3.3638811111450195,4.240692615509033,0.7907291650772095
Combined_15M,21,3.348944664001465,4.255931377410889,0.789643406867981
Combined_15M,44,3.301150321960449,4.234367370605469,0.7911832928657532
Combined_15M,43,3.3237178325653076,4.245588779449463,0.7891891002655029
Combined_15M,38,3.3157670497894287,4.2447099685668945,0.7914578914642334
Combined_15M,36,3.3317956924438477,4.243320465087891,0.7906766533851624
Combined_15M,31,3.314244508743286,4.217538833618164,0.7926902770996094
Combined_15M,30,3.3434033393859863,4.273706912994385,0.7868850827217102
Combined_15M,37,3.3476428985595703,4.281538486480713,0.7879449129104614
Combined_15M,39,3.3391549587249756,4.272139072418213,0.7869130373001099
Combined_15M,46,3.3343639373779297,4.27916955947876,0.7856611013412476
Combined_15M,41,3.342172145843506,4.28359317779541,0.7870510816574097
Combined_15M,48,3.3050501346588135,4.233124732971191,0.7912687063217163
Combined_15M,24,3.339024543762207,4.2545390129089355,0.7881584763526917
Combined_15M,23,3.327803611755371,4.243963241577148,0.7895896434783936
Combined_15M,4,3.2859487533569336,4.145018100738525,0.7977450489997864
Combined_15M,15,3.321608543395996,4.226558208465576,0.7912664413452148
Combined_15M,3,3.287489175796509,4.150081157684326,0.7980507016181946
Combined_15M,12,3.3350143432617188,4.217922210693359,0.790195643901825
Combined_15M,49,3.320559024810791,4.2579874992370605,0.78786700963974
Combined_15M,40,3.3209404945373535,4.234689235687256,0.7911838889122009
Combined_15M,47,3.312973976135254,4.253580570220947,0.7885705828666687
Combined_15M,2,3.2704596519470215,4.178915977478027,0.7985478639602661
Combined_15M,13,3.28041410446167,4.160536289215088,0.7955878376960754
Combined_15M,5,3.264702081680298,4.133296489715576,0.8015097379684448
Combined_15M,14,3.3335840702056885,4.206315994262695,0.7934811115264893
Combined_15M,22,3.3157317638397217,4.22457218170166,0.7904117703437805
Combined_15M,25,3.3109915256500244,4.226348400115967,0.7900002598762512
Combined_33M,50,6.530984878540039,8.71673583984375,0.41128113865852356
Combined_33M,32,6.600845813751221,8.708622932434082,0.41237640380859375
Combined_33M,35,6.596025466918945,8.741204261779785,0.40797147154808044
Combined_33M,34,6.510428428649902,8.634881973266602,0.422285795211792
Combined_33M,33,6.563725471496582,8.689499855041504,0.4149543046951294
Combined_33M,20,6.6139912605285645,8.587041854858398,0.4286695718765259
Combined_33M,18,6.530412673950195,8.476570129394531,0.4432753622531891
Combined_33M,27,6.411983013153076,8.535428047180176,0.4355170726776123
Combined_33M,9,6.2328338623046875,8.112943649291992,0.49001544713974
Combined_33M,11,6.2320876121521,8.200902938842773,0.47889697551727295
