Run;n_layer;n_units;learning_rate;activation;criterion;decroissant;optimizer;Smoothed;Value;Step
T1_T2/trial_0;2;128;0,0002;sigmoid;Huber;1;RMSprop;3,9357;3,9357;5 355
T1_T2/trial_1;2;1 024;0;sigmoid;MAE;0;Adam;3,5661;3,5661;13 515
T1_T2/trial_10;3;256;0,0001;tanh;MSE;0;Adam;3,7907;3,7907;6 290
T1_T2/trial_11;4;64;0,0001;ReLU;MAE;0;Adam;3,3423;3,3423;1 870
T1_T2/trial_12;4;256;0,0006;ReLU;Huber;1;RMSprop;3,7362;3,7362;176
T1_T2/trial_13;4;1 024;0;ReLU;MSE;0;RMSprop;3,5065;3,5065;935
T1_T2/trial_14;2;512;0,0001;tanh;Huber;1;Adam;3,4833;3,4833;6 290
T1_T2/trial_15;2;512;0,0001;tanh;MAE;0;Adam;3,4129;3,4129;4 760
T1_T2/trial_16;1;512;0;tanh;Huber;1;Adam;3,4278;3,4278;9 350
T1_T2/trial_17;1;512;0,0001;tanh;Huber;1;Adam;3,4466;3,4466;3 740
T1_T2/trial_18;1;512;0,0002;tanh;MAE;1;Adam;3,5019;3,5019;5 100
T1_T2/trial_19;1;512;0,0007;tanh;MSE;1;Adam;3,4834;3,4834;4 930
T1_T2/trial_2;2;256;0;sigmoid;Huber;0;Adam;3,5533;3,5533;21 420
T1_T2/trial_20;1;64;0;tanh;Huber;1;Adam;22,956;22,956;4 400
T1_T2/trial_21;1;512;0,0001;tanh;Huber;1;Adam;3,3577;3,3577;5 270
T1_T2/trial_22;1;512;0,0005;tanh;Huber;1;Adam;3,5674;3,5674;2 720
T1_T2/trial_23;1;512;0,0001;tanh;Huber;1;Adam;3,4394;3,4394;2 380
T1_T2/trial_24;1;512;0,0001;tanh;Huber;1;Adam;3,3551;3,3551;4 420
T1_T2/trial_25;2;512;0;tanh;Huber;1;Adagrad;23,4006;23,4006;34 000
T1_T2/trial_26;3;512;0;tanh;Huber;1;Adam;3,5126;3,5126;26 690
T1_T2/trial_27;3;512;0;tanh;Huber;1;Adam;3,4504;3,4504;21 250
T1_T2/trial_28;4;1 024;0;tanh;MAE;1;Adam;18,0439;18,0439;8 600
T1_T2/trial_29;3;128;0;tanh;MSE;1;Adagrad;33,3205;33,3205;4 400
T1_T2/trial_3;1;32;0,0037;tanh;Huber;1;RMSprop;7,4936;7,4936;462
T1_T2/trial_30;3;64;0,0004;tanh;Huber;1;Adam;3,632;3,632;15 300
T1_T2/trial_31;1;512;0,0001;tanh;Huber;1;Adam;3,3291;3,3291;5 950
T1_T2/trial_32;2;512;0,0001;tanh;Huber;1;Adam;3,526;3,526;5 950
T1_T2/trial_33;1;512;0;tanh;Huber;1;Adam;3,3473;3,3473;14 450
T1_T2/trial_34;1;128;0;tanh;Huber;1;Adam;3,3993;3,3993;22 780
T1_T2/trial_35;1;512;0,0002;sigmoid;Huber;1;Adam;3,619;3,619;2 550
T1_T2/trial_36;2;1 024;0;tanh;Huber;1;Adam;3,4636;3,4636;4 760
T1_T2/trial_37;2;512;0,0001;tanh;Huber;1;RMSprop;3,5698;3,5698;2 024
T1_T2/trial_38;1;512;0;tanh;MAE;1;Adam;3,4574;3,4574;5 160
T1_T2/trial_39;1;32;0,0003;sigmoid;Huber;1;Adagrad;30,8396;30,8396;34 000
T1_T2/trial_4;5;32;0,0078;ReLU;Huber;1;RMSprop;3,9288;3,9288;1 360
T1_T2/trial_40;2;512;0,0002;tanh;Huber;1;Adam;3,6171;3,6171;2 720
T1_T2/trial_41;1;512;0;tanh;Huber;1;Adam;3,3366;3,3366;16 660
T1_T2/trial_42;1;512;0;tanh;Huber;1;Adam;3,3384;3,3384;18 870
T1_T2/trial_43;1;512;0;tanh;Huber;1;Adam;3,3747;3,3747;14 450
T1_T2/trial_44;1;256;0;sigmoid;Huber;0;Adam;3,5077;3,5077;32 470
T1_T2/trial_45;2;128;0,0017;ReLU;Huber;1;RMSprop;3,3151;3,3151;2 890
T1_T2/trial_46;1;32;0;tanh;MSE;1;Adam;28,7051;28,7051;8 600
T1_T2/trial_47;2;512;0;tanh;Huber;0;Adam;3,4252;3,4252;8 160
T1_T2/trial_48;1;64;0,0001;ReLU;Huber;1;Adagrad;4,3232;4,3232;34 000
T1_T2/trial_49;1;512;0;tanh;Huber;1;RMSprop;3,3833;3,3833;14 450
T1_T2/trial_5;1;512;0,0003;sigmoid;Huber;1;Adagrad;14,5684;14,5684;8 600
T1_T2/trial_6;2;32;0,0014;ReLU;MSE;0;Adam;3,3876;3,3876;387
T1_T2/trial_7;5;128;0,0033;sigmoid;Huber;1;Adagrad;25,8461;25,8461;34 000
T1_T2/trial_8;5;256;0,009;ReLU;Huber;1;RMSprop;10,3829;10,3829;516
T1_T2/trial_9;3;32;0;sigmoid;Huber;0;Adagrad;34,487;34,487;17 000
T1-T2_T3/trial_0;2;32;0,0001;sigmoid;MAE;1;Adam;21,6442;21,6442;6 600
T1-T2_T3/trial_1;4;256;0,0025;sigmoid;MAE;0;Adam;8,3791;8,3791;363
T1-T2_T3/trial_10;3;64;0,001;ReLU;MAE;1;Adagrad;3,607;3,607;2 108
T1-T2_T3/trial_11;3;64;0,0011;ReLU;MAE;1;Adagrad;3,6417;3,6417;1 836
T1-T2_T3/trial_12;3;512;0,0001;ReLU;MAE;1;Adagrad;3,5352;3,5352;2 499
T1-T2_T3/trial_13;3;512;0,0001;ReLU;MAE;1;Adagrad;3,5491;3,5491;3 213
T1-T2_T3/trial_14;5;512;0;ReLU;MAE;1;Adagrad;4,1774;4,1774;26 400
T1-T2_T3/trial_15;1;512;0,0002;ReLU;Huber;1;Adam;3,3889;3,3889;663
T1-T2_T3/trial_16;1;512;0,0002;ReLU;Huber;1;Adagrad;3,5049;3,5049;3 400
T1-T2_T3/trial_17;1;512;0,0003;ReLU;Huber;1;Adam;3,4143;3,4143;476
T1-T2_T3/trial_18;1;512;0,0003;ReLU;Huber;1;Adagrad;3,4814;3,4814;3 400
T1-T2_T3/trial_19;1;512;0;ReLU;Huber;1;Adagrad;8,749;8,749;3 400
T1-T2_T3/trial_2;2;64;0,0001;tanh;Huber;0;RMSprop;4,2329;4,2329;11 220
T1-T2_T3/trial_20;1;512;0,0016;ReLU;Huber;1;Adagrad;3,5372;3,5372;238
T1-T2_T3/trial_21;1;512;0,0003;ReLU;Huber;1;Adagrad;3,4536;3,4536;2 788
T1-T2_T3/trial_22;2;512;0,0004;ReLU;Huber;1;Adagrad;3,4164;3,4164;952
T1-T2_T3/trial_23;1;512;0,0006;ReLU;Huber;1;Adagrad;3,5291;3,5291;850
T1-T2_T3/trial_24;1;512;0,0003;ReLU;Huber;1;Adagrad;3,4769;3,4769;3 400
T1-T2_T3/trial_25;2;512;0,0094;ReLU;Huber;1;Adagrad;3,5772;3,5772;561
T1-T2_T3/trial_26;1;1 024;0,0008;ReLU;Huber;0;Adagrad;3,4682;3,4682;408
T1-T2_T3/trial_27;2;256;0,0002;ReLU;Huber;1;Adagrad;3,5007;3,5007;3 400
T1-T2_T3/trial_28;2;256;0,0001;tanh;Huber;1;Adagrad;26,034;26,034;6 600
T1-T2_T3/trial_29;2;32;0,0002;sigmoid;MSE;1;Adagrad;31,377;31,377;13 200
T1-T2_T3/trial_3;2;1 024;0;sigmoid;MAE;0;Adam;3,5365;3,5365;17 160
T1-T2_T3/trial_30;2;256;0,0022;sigmoid;Huber;1;RMSprop;5,0667;5,0667;1 518
T1-T2_T3/trial_31;1;256;0,0005;ReLU;Huber;1;Adagrad;3,4308;3,4308;3 400
T1-T2_T3/trial_32;1;256;0,0006;ReLU;Huber;1;Adagrad;3,4755;3,4755;2 584
T1-T2_T3/trial_33;2;256;0,0005;ReLU;Huber;1;Adagrad;3,4772;3,4772;986
T1-T2_T3/trial_34;1;256;0,0014;ReLU;Huber;0;Adagrad;3,4867;3,4867;782
T1-T2_T3/trial_35;1;256;0,0008;sigmoid;Huber;1;Adagrad;17,9519;17,9519;3 400
T1-T2_T3/trial_36;2;128;0,0001;tanh;Huber;0;Adagrad;26,8806;26,8806;6 600
T1-T2_T3/trial_37;2;256;0,0034;ReLU;Huber;1;Adam;3,7324;3,7324;187
T1-T2_T3/trial_38;1;32;0,0002;ReLU;MSE;1;RMSprop;3,8137;3,8137;2 244
T1-T2_T3/trial_39;4;1 024;0,0001;sigmoid;Huber;0;Adagrad;13,6703;13,6703;13 200
T1-T2_T3/trial_4;4;128;0,0049;tanh;Huber;1;Adam;8,3498;8,3498;1 188
T1-T2_T3/trial_40;1;256;0,0004;tanh;Huber;1;Adam;3,7617;3,7617;935
T1-T2_T3/trial_41;1;128;0,0003;ReLU;Huber;1;Adagrad;3,6914;3,6914;3 400
T1-T2_T3/trial_42;1;512;0,0002;ReLU;Huber;1;Adagrad;3,5808;3,5808;3 400
T1-T2_T3/trial_43;2;64;0,0007;ReLU;Huber;1;Adagrad;3,5332;3,5332;3 400
T1-T2_T3/trial_44;1;256;0,0001;ReLU;MSE;1;Adagrad;3,57;3,57;26 400
T1-T2_T3/trial_45;1;32;0,0003;ReLU;Huber;1;RMSprop;3,6008;3,6008;510
T1-T2_T3/trial_46;2;512;0,001;ReLU;Huber;1;Adagrad;3,4696;3,4696;1 122
T1-T2_T3/trial_47;1;1 024;0;ReLU;Huber;0;Adagrad;3,8239;3,8239;6 600
T1-T2_T3/trial_48;4;64;0,0002;tanh;MSE;1;Adagrad;31,7515;31,7515;3 400
T1-T2_T3/trial_49;2;512;0;ReLU;MAE;1;RMSprop;3,5232;3,5232;578
T1-T2_T3/trial_5;3;64;0,0001;ReLU;MAE;1;Adam;3,2632;3,2632;4 224
T1-T2_T3/trial_6;4;32;0,0006;sigmoid;MSE;0;RMSprop;4,2659;4,2659;3 696
T1-T2_T3/trial_7;5;1 024;0;tanh;MAE;1;Adagrad;29,9791;29,9791;26 400
T1-T2_T3/trial_8;1;256;0,0004;ReLU;MSE;0;RMSprop;4,1353;4,1353;2 244
T1-T2_T3/trial_9;2;128;0,0001;tanh;MSE;1;RMSprop;4,2548;4,2548;9 702
T1_T3/trial_0;1;256;0,0001;sigmoid;MSE;0;Adagrad;26,0474;26,0474;6 800
T1_T3/trial_1;1;1 024;0;tanh;MSE;0;Adagrad;20,9078;20,9078;6 800
T1_T3/trial_10;2;128;0,0014;ReLU;MAE;1;Adam;4,7272;4,7272;871
T1_T3/trial_11;2;128;0,0012;ReLU;MAE;1;Adam;4,8518;4,8518;871
T1_T3/trial_12;2;128;0,0017;ReLU;MAE;1;Adam;4,7908;4,7908;938
T1_T3/trial_13;2;32;0,001;ReLU;MAE;1;Adam;4,8938;4,8938;1 273
T1_T3/trial_14;2;512;0,0033;ReLU;Huber;1;Adam;4,9051;4,9051;670
T1_T3/trial_15;2;512;0,0095;ReLU;Huber;1;Adam;4,8836;4,8836;170
T1_T3/trial_16;2;512;0,0073;ReLU;Huber;1;Adam;4,8895;4,8895;255
T1_T3/trial_17;4;512;0,008;sigmoid;Huber;1;Adam;8,557;8,557;204
T1_T3/trial_18;2;512;0,0005;ReLU;Huber;0;Adam;4,9604;4,9604;272
T1_T3/trial_19;3;512;0,0035;ReLU;Huber;1;Adam;4,9683;4,9683;153
T1_T3/trial_2;1;128;0,0002;ReLU;MAE;1;Adagrad;5,0029;5,0029;13 400
T1_T3/trial_20;5;512;0,0039;sigmoid;Huber;1;Adam;8,5464;8,5464;561
T1_T3/trial_21;2;512;0,0006;ReLU;Huber;0;Adam;5,162;5,162;187
T1_T3/trial_22;2;512;0,0099;ReLU;Huber;0;Adam;4,9711;4,9711;255
T1_T3/trial_23;1;512;0;ReLU;Huber;0;Adam;4,9833;4,9833;2 788
T1_T3/trial_24;2;32;0,0006;ReLU;Huber;0;Adam;4,9462;4,9462;748
T1_T3/trial_25;3;32;0,0048;ReLU;Huber;0;Adam;5,17;5,17;255
T1_T3/trial_26;2;32;0,0022;ReLU;Huber;0;Adam;4,9529;4,9529;340
T1_T3/trial_27;1;32;0,0027;ReLU;Huber;1;Adam;4,7272;4,7272;1 206
T1_T3/trial_28;1;32;0,0004;ReLU;Huber;0;RMSprop;4,873;4,873;1 608
T1_T3/trial_29;1;32;0,0008;sigmoid;Huber;0;Adam;5,5195;5,5195;6 030
T1_T3/trial_3;3;1 024;0;ReLU;MSE;1;RMSprop;4,8843;4,8843;408
T1_T3/trial_30;1;32;0,0027;sigmoid;Huber;1;Adagrad;15,4521;15,4521;26 800
T1_T3/trial_31;2;32;0,0072;ReLU;Huber;1;Adam;4,9914;4,9914;306
T1_T3/trial_32;1;32;0,0052;ReLU;Huber;1;Adam;4,9388;4,9388;1 340
T1_T3/trial_33;1;64;0,0097;ReLU;Huber;1;Adam;4,9736;4,9736;170
T1_T3/trial_34;3;1 024;0,0003;ReLU;Huber;1;Adam;4,9487;4,9487;340
T1_T3/trial_35;3;1 024;0,0002;ReLU;Huber;1;Adagrad;4,8889;4,8889;2 948
T1_T3/trial_36;4;1 024;0,0003;tanh;MSE;1;Adam;8,5559;8,5559;1 445
T1_T3/trial_37;3;1 024;0,0007;ReLU;Huber;0;RMSprop;6,8602;6,8602;238
T1_T3/trial_38;4;1 024;0,0001;tanh;MSE;1;Adagrad;24,574;24,574;6 800
T1_T3/trial_39;1;64;0,0003;ReLU;Huber;1;Adam;4,7286;4,7286;2 278
T1_T3/trial_4;4;64;0;tanh;MAE;1;RMSprop;29,0278;29,0278;6 800
T1_T3/trial_40;1;64;0,0004;ReLU;Huber;0;RMSprop;5,4917;5,4917;1 474
T1_T3/trial_41;1;64;0,0003;ReLU;Huber;1;Adam;4,793;4,793;2 412
T1_T3/trial_42;1;64;0,0003;ReLU;Huber;1;Adam;4,8218;4,8218;2 948
T1_T3/trial_43;1;64;0,0001;ReLU;Huber;1;Adam;4,6921;4,6921;3 216
T1_T3/trial_44;1;64;0,0001;tanh;MSE;1;Adam;4,9468;4,9468;12 328
T1_T3/trial_45;1;64;0;ReLU;Huber;1;Adagrad;15,7161;15,7161;26 800
T1_T3/trial_46;1;64;0,0001;ReLU;MAE;1;Adam;4,7993;4,7993;3 350
T1_T3/trial_47;1;256;0,0001;ReLU;Huber;1;Adam;4,8724;4,8724;986
T1_T3/trial_48;3;256;0,0001;ReLU;Huber;1;Adam;4,8871;4,8871;1 020
T1_T3/trial_49;1;256;0,0001;sigmoid;MAE;1;RMSprop;5,2028;5,2028;2 550
T1_T3/trial_5;4;256;0,0001;tanh;MSE;0;Adagrad;19,8227;19,8227;26 800
T1_T3/trial_6;3;64;0,0001;tanh;MAE;1;Adagrad;30,6141;30,6141;13 400
T1_T3/trial_7;1;256;0,0061;ReLU;MSE;0;RMSprop;5,3651;5,3651;510
T1_T3/trial_8;3;1 024;0,0002;sigmoid;MSE;1;Adam;8,4171;8,4171;2 144
T1_T3/trial_9;5;256;0;tanh;Huber;1;RMSprop;28,4415;28,4415;6 800
T2_T3/trial_0;2;256;0,0002;sigmoid;MSE;0;Adagrad;18,6767;18,6767;26 400
T2_T3/trial_1;2;32;0;ReLU;MAE;0;Adam;3,4546;3,4546;3 630
T2_T3/trial_10;5;512;0,005;sigmoid;Huber;1;RMSprop;8,4267;8,4267;323
T2_T3/trial_11;1;32;0;ReLU;MAE;0;Adam;3,4313;3,4313;2 442
T2_T3/trial_12;1;32;0,0001;sigmoid;MAE;0;Adam;20,9229;20,9229;13 200
T2_T3/trial_13;1;128;0,0006;sigmoid;Huber;0;Adam;3,9549;3,9549;2 414
T2_T3/trial_14;2;32;0,0001;ReLU;MAE;1;Adam;3,4513;3,4513;2 442
T2_T3/trial_15;1;512;0,0004;sigmoid;Huber;0;RMSprop;4,1573;4,1573;680
T2_T3/trial_16;2;128;0,0001;ReLU;MAE;0;Adam;3,3982;3,3982;990
T2_T3/trial_17;4;32;0;sigmoid;Huber;0;Adam;18,6335;18,6335;13 200
T2_T3/trial_18;1;512;0,0004;ReLU;MAE;1;RMSprop;3,4944;3,4944;136
T2_T3/trial_19;2;32;0;sigmoid;MSE;0;Adagrad;32,3747;32,3747;13 200
T2_T3/trial_2;2;1 024;0,0012;tanh;MSE;0;Adam;4,0494;4,0494;924
T2_T3/trial_20;4;512;0,0009;ReLU;Huber;0;Adam;4,3193;4,3193;204
T2_T3/trial_21;2;32;0;ReLU;MAE;0;Adam;3,4662;3,4662;4 554
T2_T3/trial_22;2;32;0,0001;ReLU;MAE;0;Adam;3,3998;3,3998;2 706
T2_T3/trial_23;1;32;0;ReLU;MAE;0;Adam;3,4332;3,4332;5 940
T2_T3/trial_24;2;32;0;ReLU;MAE;0;Adam;3,4282;3,4282;4 026
T2_T3/trial_25;1;256;0,0002;ReLU;MAE;0;Adam;3,3709;3,3709;660
T2_T3/trial_26;2;128;0;sigmoid;MAE;1;Adam;25,2389;25,2389;3 400
T2_T3/trial_27;1;1 024;0,0001;ReLU;MAE;0;Adam;3,3434;3,3434;1 056
T2_T3/trial_28;3;512;0;ReLU;MSE;0;RMSprop;3,404;3,404;2 706
T2_T3/trial_29;2;256;0,0003;sigmoid;Huber;0;Adagrad;15,2742;15,2742;26 400
T2_T3/trial_3;4;1 024;0,0002;tanh;MAE;0;Adam;4,0838;4,0838;5 412
T2_T3/trial_30;1;32;0,0002;sigmoid;MSE;0;Adagrad;31,254;31,254;3 400
T2_T3/trial_31;2;128;0,0001;ReLU;MAE;0;Adam;3,3747;3,3747;1 122
T2_T3/trial_32;2;128;0,0001;ReLU;MAE;0;Adam;3,47;3,47;726
T2_T3/trial_33;2;128;0;ReLU;MAE;0;Adam;3,4187;3,4187;1 188
T2_T3/trial_34;3;1 024;0,0001;tanh;MAE;0;Adam;3,4932;3,4932;1 980
T2_T3/trial_35;3;128;0,0002;ReLU;MAE;0;Adam;3,2972;3,2972;2 244
T2_T3/trial_36;3;64;0,0002;ReLU;MSE;0;Adam;3,4267;3,4267;2 574
T2_T3/trial_37;2;1 024;0;tanh;MAE;0;Adam;3,7186;3,7186;4 158
T2_T3/trial_38;5;256;0,0004;ReLU;Huber;1;Adagrad;3,4663;3,4663;3 102
T2_T3/trial_39;5;256;0,001;tanh;Huber;1;Adagrad;28,3049;28,3049;6 600
T2_T3/trial_4;3;64;0,0002;tanh;Huber;0;Adam;4,0708;4,0708;7 788
T2_T3/trial_40;5;256;0,0022;ReLU;Huber;1;Adagrad;3,4705;3,4705;627
T2_T3/trial_41;5;256;0,0026;ReLU;Huber;1;Adagrad;3,4243;3,4243;957
T2_T3/trial_42;5;256;0,004;ReLU;Huber;1;Adagrad;3,4592;3,4592;627
T2_T3/trial_43;5;256;0,003;ReLU;Huber;1;Adagrad;3,494;3,494;429
T2_T3/trial_44;5;256;0,0027;ReLU;Huber;1;Adagrad;3,4194;3,4194;660
T2_T3/trial_45;5;256;0,0061;ReLU;Huber;1;Adagrad;3,5208;3,5208;396
T2_T3/trial_46;5;256;0,0027;ReLU;Huber;1;Adagrad;3,4567;3,4567;594
T2_T3/trial_47;4;256;0,0084;ReLU;Huber;1;Adagrad;3,8528;3,8528;330
T2_T3/trial_48;5;256;0,0014;ReLU;Huber;1;Adagrad;3,4407;3,4407;825
T2_T3/trial_49;5;256;0,0041;ReLU;Huber;1;Adagrad;3,4598;3,4598;528
T2_T3/trial_5;3;256;0;ReLU;MSE;0;Adagrad;30,6323;30,6323;3 400
T2_T3/trial_6;3;64;0,0001;tanh;MAE;1;Adagrad;31,7059;31,7059;6 600
T2_T3/trial_7;3;64;0;tanh;Huber;0;Adam;23,1658;23,1658;6 600
T2_T3/trial_8;1;512;0,002;ReLU;Huber;1;RMSprop;4,275;4,275;231
T2_T3/trial_9;2;512;0,0002;sigmoid;Huber;0;Adam;3,5811;3,5811;3 400
T1-T2_T4/trial_0;2;128;0,0001;tanh;MAE;1;Adagrad;25,2247;25,2247;21 800
T1-T2_T4/trial_1;5;32;0,0044;ReLU;MAE;0;RMSprop;4,8823;4,8823;350
T1-T2_T4/trial_10;4;512;0,0007;sigmoid;Huber;0;Adagrad;9,8723;9,8723;2 800
T1-T2_T4/trial_11;1;1 024;0,0006;ReLU;Huber;1;Adam;4,5762;4,5762;364
T1-T2_T4/trial_12;1;1 024;0,0007;ReLU;Huber;0;Adagrad;4,6569;4,6569;546
T1-T2_T4/trial_13;2;1 024;0,0005;ReLU;Huber;1;Adam;4,5503;4,5503;238
T1-T2_T4/trial_14;2;1 024;0,0003;ReLU;Huber;1;RMSprop;5,546;5,546;224
T1-T2_T4/trial_15;4;512;0;ReLU;Huber;0;Adam;4,538;4,538;1 232
T1-T2_T4/trial_16;4;512;0;ReLU;Huber;1;Adam;4,6077;4,6077;3 630
T1-T2_T4/trial_17;3;512;0,002;sigmoid;Huber;0;Adam;8,8801;8,8801;196
T1-T2_T4/trial_18;2;128;0;ReLU;MSE;1;Adam;4,4429;4,4429;10 682
T1-T2_T4/trial_19;4;64;0,0002;ReLU;Huber;0;Adam;4,5389;4,5389;784
T1-T2_T4/trial_2;3;256;0,0021;tanh;MSE;0;Adagrad;5,9486;5,9486;1 470
T1-T2_T4/trial_20;3;512;0,0014;sigmoid;Huber;1;Adam;8,8821;8,8821;420
T1-T2_T4/trial_21;4;64;0,0002;ReLU;Huber;0;Adam;4,6726;4,6726;840
T1-T2_T4/trial_22;4;64;0,0096;ReLU;Huber;0;Adam;4,6333;4,6333;364
T1-T2_T4/trial_23;3;64;0;ReLU;Huber;0;Adam;4,6385;4,6385;2 170
T1-T2_T4/trial_24;4;512;0,0002;ReLU;Huber;0;Adam;4,5624;4,5624;322
T1-T2_T4/trial_25;2;64;0,001;ReLU;MSE;0;RMSprop;4,8814;4,8814;518
T1-T2_T4/trial_26;4;256;0,0003;ReLU;Huber;0;Adam;4,6643;4,6643;1 199
T1-T2_T4/trial_27;3;64;0;ReLU;Huber;0;Adam;4,6621;4,6621;3 444
T1-T2_T4/trial_28;5;128;0;sigmoid;Huber;1;Adam;27,8152;27,8152;11 000
T1-T2_T4/trial_29;2;128;0,0001;ReLU;MSE;1;RMSprop;4,4965;4,4965;1 635
T1-T2_T4/trial_3;5;64;0,0002;ReLU;MAE;1;Adam;4,4865;4,4865;4 687
T1-T2_T4/trial_30;4;512;0,0003;tanh;Huber;0;Adam;8,902;8,902;252
T1-T2_T4/trial_31;5;1 024;0,0005;ReLU;Huber;0;Adagrad;4,5749;4,5749;434
T1-T2_T4/trial_32;5;1 024;0,0004;ReLU;Huber;0;Adagrad;4,5199;4,5199;462
T1-T2_T4/trial_33;5;1 024;0,0011;ReLU;Huber;0;Adagrad;5,0178;5,0178;294
T1-T2_T4/trial_34;5;1 024;0,0045;ReLU;Huber;0;Adagrad;5,9609;5,9609;294
T1-T2_T4/trial_35;3;256;0,0019;ReLU;MAE;0;Adagrad;4,7889;4,7889;350
T1-T2_T4/trial_36;4;32;0,0001;tanh;Huber;0;Adam;21,1836;21,1836;2 800
T1-T2_T4/trial_37;5;64;0;ReLU;MAE;1;RMSprop;6,155;6,155;2 800
T1-T2_T4/trial_38;3;1 024;0,0001;ReLU;MSE;0;Adam;4,5535;4,5535;336
T1-T2_T4/trial_39;4;32;0,0002;tanh;Huber;1;Adagrad;30,0499;30,0499;21 800
T1-T2_T4/trial_4;2;1 024;0,0001;tanh;Huber;1;Adam;5,1061;5,1061;1 204
T1-T2_T4/trial_40;5;512;0,0001;ReLU;MAE;0;Adam;4,5264;4,5264;770
T1-T2_T4/trial_41;3;64;0;ReLU;Huber;0;Adam;4,7385;4,7385;2 800
T1-T2_T4/trial_42;3;64;0;ReLU;Huber;0;Adam;4,5891;4,5891;2 492
T1-T2_T4/trial_43;1;64;0,0001;ReLU;Huber;0;Adam;4,6639;4,6639;2 422
T1-T2_T4/trial_44;2;64;0;ReLU;Huber;0;Adam;4,6367;4,6367;2 562
T1-T2_T4/trial_45;3;1 024;0,0001;sigmoid;Huber;0;Adam;8,8677;8,8677;574
T1-T2_T4/trial_46;4;1 024;0;ReLU;Huber;1;Adagrad;24,2261;24,2261;2 800
T1-T2_T4/trial_47;1;256;0,0008;ReLU;Huber;0;Adam;4,7629;4,7629;476
T1-T2_T4/trial_48;2;32;0;tanh;Huber;1;RMSprop;26,968;26,968;5 600
T1-T2_T4/trial_49;4;512;0,0004;ReLU;MSE;0;Adam;4,584;4,584;660
T1-T2_T4/trial_5;5;1 024;0,0005;ReLU;Huber;0;Adagrad;4,4972;4,4972;392
T1-T2_T4/trial_6;3;32;0;tanh;MAE;1;Adam;28,6965;28,6965;5 600
T1-T2_T4/trial_7;5;32;0,0001;sigmoid;MAE;0;Adam;15,159;15,159;5 600
T1-T2_T4/trial_8;1;1 024;0;tanh;MSE;0;RMSprop;4,7304;4,7304;2 145
T1-T2_T4/trial_9;4;256;0,0049;ReLU;MAE;1;Adagrad;4,666;4,666;1 045
T1_T4/trial_0;1;32;0,0004;ReLU;Huber;1;Adam;6,3392;6,3392;378
T1_T4/trial_1;5;128;0,0047;tanh;MSE;0;Adam;9,6235;9,6235;140
T1_T4/trial_10;3;32;0,0002;ReLU;MAE;0;Adam;6,3346;6,3346;476
T1_T4/trial_11;1;32;0;ReLU;MAE;0;RMSprop;6,7597;6,7597;5 600
T1_T4/trial_12;2;512;0,0006;ReLU;Huber;0;RMSprop;6,31;6,31;616
T1_T4/trial_13;1;64;0,0001;sigmoid;Huber;0;RMSprop;12,9692;12,9692;2 800
T1_T4/trial_14;3;32;0;ReLU;Huber;1;Adagrad;31,2942;31,2942;22 200
T1_T4/trial_15;1;512;0,0001;sigmoid;MAE;0;Adam;6,5935;6,5935;2 716
T1_T4/trial_16;2;64;0,0006;ReLU;Huber;1;RMSprop;6,2809;6,2809;196
T1_T4/trial_17;2;64;0,0005;ReLU;Huber;1;Adam;6,2575;6,2575;840
T1_T4/trial_18;3;64;0,0051;ReLU;MSE;1;Adam;6,5206;6,5206;560
T1_T4/trial_19;2;1 024;0,0006;ReLU;MAE;1;Adam;6,1545;6,1545;280
T1_T4/trial_2;4;128;0;tanh;MSE;1;Adam;26,8902;26,8902;2 800
T1_T4/trial_20;4;32;0,0004;ReLU;Huber;1;Adam;6,1853;6,1853;1 512
T1_T4/trial_21;4;32;0,0004;ReLU;Huber;1;Adam;6,2291;6,2291;1 512
T1_T4/trial_22;4;32;0,0011;ReLU;Huber;1;Adam;6,1887;6,1887;1 120
T1_T4/trial_23;3;64;0,0029;ReLU;Huber;1;Adam;6,1792;6,1792;784
T1_T4/trial_24;4;64;0,0036;ReLU;Huber;1;Adam;6,1175;6,1175;448
T1_T4/trial_25;3;64;0,003;ReLU;Huber;1;Adam;6,915;6,915;448
T1_T4/trial_26;3;64;0,0022;tanh;Huber;1;Adam;9,636;9,636;2 072
T1_T4/trial_27;4;64;0,0089;ReLU;Huber;1;Adagrad;6,2147;6,2147;504
T1_T4/trial_28;4;64;0,0009;ReLU;MAE;1;Adam;6,3211;6,3211;616
T1_T4/trial_29;2;1 024;0,0001;ReLU;MSE;1;Adam;6,0732;6,0732;1 456
T1_T4/trial_3;1;256;0,0001;tanh;MSE;1;RMSprop;6,2522;6,2522;6 660
T1_T4/trial_30;3;32;0,0003;ReLU;Huber;1;Adam;6,2064;6,2064;1 736
T1_T4/trial_31;3;32;0,0003;ReLU;Huber;1;Adam;6,2866;6,2866;1 064
T1_T4/trial_32;3;32;0,0002;ReLU;Huber;1;Adam;6,2927;6,2927;1 512
T1_T4/trial_33;3;32;0,0001;tanh;Huber;1;Adam;16,794;16,794;11 200
T1_T4/trial_34;3;128;0,0001;ReLU;MSE;1;Adam;6,2458;6,2458;1 512
T1_T4/trial_35;2;64;0,0002;tanh;Huber;1;Adam;7,2327;7,2327;5 600
T1_T4/trial_36;3;32;0,0098;ReLU;Huber;1;Adam;6,1234;6,1234;560
T1_T4/trial_37;3;128;0,0009;ReLU;MSE;1;Adagrad;6,3088;6,3088;1 736
