dataset,fold,mae,rmse,r2
_9_15M,7,2.186363935470581,2.9934191703796387,0.8624656200408936
_9_15M,6,2.631596088409424,4.548156261444092,0.6657377481460571
_9_15M,1,2.237025737762451,2.988090753555298,0.8633319735527039
_9_15M,10,2.5479300022125244,3.4983863830566406,0.8139364123344421
_9_15M,8,2.144212245941162,3.0369436740875244,0.8583952188491821
_9_15M,4,2.3099803924560547,3.4228320121765137,0.8217664957046509
_9_15M,3,2.2956676483154297,3.2172813415527344,0.8424164056777954
_9_15M,2,2.4942617416381836,4.149719715118408,0.7280144095420837
_9_15M,5,2.2399768829345703,3.0443153381347656,0.8585550785064697
_27_30M,9,2.2974233627319336,3.976869821548462,0.7815307378768921
_27_30M,7,2.3634488582611084,4.404897212982178,0.7069953680038452
_27_30M,6,2.346909999847412,4.294489860534668,0.7313186526298523
_27_30M,1,2.876908302307129,7.067567348480225,-0.11454331874847412
_27_30M,10,2.4364380836486816,4.520143508911133,0.6946775317192078
_27_30M,8,2.3988113403320312,4.560318470001221,0.6760857701301575
_27_30M,4,2.3984785079956055,4.644622802734375,0.6615620851516724
_27_30M,3,2.458491086959839,5.126729965209961,0.5455970168113708
_27_30M,2,2.5950961112976074,5.37576150894165,0.47269943356513977
_27_30M,5,2.3280160427093506,4.1726298332214355,0.7516404986381531
_9_21M,9,2.7207417488098145,3.2514493465423584,0.8933174014091492
_9_21M,7,2.7014966011047363,3.336224317550659,0.887681782245636
_9_21M,6,3.1004996299743652,3.636185884475708,0.8665766716003418
_9_21M,1,3.67059063911438,4.145419597625732,0.8265889883041382
_9_21M,10,2.654050588607788,3.2422893047332764,0.8939176201820374
_9_21M,8,2.683480978012085,3.1965889930725098,0.8968871235847473
_9_21M,4,2.602440118789673,3.115917444229126,0.9020258188247681
_9_21M,3,2.863886594772339,3.2990474700927734,0.8901710510253906
_9_21M,2,2.613645315170288,3.111147165298462,0.9023256301879883
_9_21M,5,2.65087890625,3.160029888153076,0.8992322087287903
_18_30M,9,2.4886929988861084,3.1743180751800537,0.8794254660606384
_18_30M,7,2.513901472091675,3.1732983589172363,0.8801734447479248
_18_30M,6,2.580028772354126,3.26379132270813,0.8729847073554993
_18_30M,1,2.971637487411499,3.593529462814331,0.8456544280052185
_18_30M,10,2.5438337326049805,3.2242372035980225,0.8749334812164307
_18_30M,8,2.5552051067352295,3.2251269817352295,0.8754620552062988
_18_30M,4,2.6631574630737305,3.3703384399414062,0.8652471899986267
_18_30M,3,2.622528076171875,3.3041625022888184,0.8709442019462585
_18_30M,2,2.995462656021118,3.624729871749878,0.8451043963432312
_18_30M,5,2.5955421924591064,3.309675455093384,0.8698709011077881
_24_30M,9,2.3081893920898438,2.916151523590088,0.9087480306625366
_24_30M,7,2.144930124282837,2.884538173675537,0.9103969931602478
_24_30M,6,2.1636359691619873,2.8457190990448,0.9128044247627258
_24_30M,1,2.314121723175049,3.000743865966797,0.9036664366722107
_24_30M,10,2.130504846572876,2.8925492763519287,0.9101533889770508
_24_30M,8,2.2086331844329834,2.8503143787384033,0.9130010604858398
_24_30M,4,2.166741132736206,2.907938241958618,0.90879225730896
_24_30M,3,2.266432762145996,2.8905227184295654,0.9102768898010254
_24_30M,2,2.2780652046203613,2.9005773067474365,0.9097496867179871
_24_30M,5,2.1486430168151855,2.92604660987854,0.9076231122016907
_15_30M,9,5.256674766540527,17.63164520263672,-2.2746565341949463
_15_30M,7,6.325303077697754,22.853939056396484,-4.501766681671143
_15_30M,6,5.8794684410095215,20.236658096313477,-3.313776969909668
_15_30M,1,7.307717323303223,26.938922882080078,-6.644349575042725
_15_30M,10,5.291447639465332,17.442806243896484,-2.204887628555298
_15_30M,8,5.06850528717041,16.435375213623047,-1.8453736305236816
_15_30M,4,6.2268781661987305,22.019380569458008,-4.1072869300842285
_15_30M,3,5.0646209716796875,15.385307312011719,-1.4934027194976807
_15_30M,2,6.11688756942749,20.951284408569336,-3.6238250732421875
_15_30M,5,6.597935199737549,24.357425689697266,-5.249464988708496
_12_21M,9,2.776489496231079,3.45322585105896,0.8633551597595215
_12_21M,7,2.8050382137298584,3.5000159740448,0.8595720529556274
_12_21M,6,2.8382532596588135,3.5509371757507324,0.8554052710533142
_12_21M,1,3.0367279052734375,3.76435923576355,0.8383359909057617
_12_21M,10,2.7575347423553467,3.45308518409729,0.8630179166793823
_12_21M,8,2.776676654815674,3.4451050758361816,0.8641136288642883
_12_21M,4,2.9104697704315186,3.6270081996917725,0.8496156334877014
_12_21M,3,2.9503493309020996,3.5887410640716553,0.8540040850639343
