dataset,mae_mean,mae_IC_95_low,mae_IC_95_high,mae_std,rmse_mean,rmse_IC_95_low,rmse_IC_95_high,rmse_std,r2_mean,r2_IC_95_low,r2_IC_95_high,r2_std
_18_21M,2.272837781906128,2.264580155955478,2.281095407856778,0.013322911260084825,3.2144287109375,3.202060522597435,3.2267968992775646,0.019954921267623625,0.8644041538238525,0.8633922488068922,0.8654160588408127,0.0016326146068090933
_18_24M,3.0683195114135744,2.7090455959178272,3.4275934269093216,0.5796550392109303,6.898309874534607,4.487804897503351,9.308814851565863,3.88912552989318,-0.29430287033319474,-1.6043758842040021,1.0157701435376127,2.1136809310985276
_18_27M,2.620623326301575,2.596879335762284,2.6443673168408655,0.03830871981920817,3.4936444044113157,3.4587338661715084,3.528554942651123,0.05632490570418214,0.848230654001236,0.8451399634264309,0.851321344576041,0.004986541713877009
_18_30M,2.652998995780945,2.5405393307893775,2.7654586607725125,0.18144320728206856,3.326320767402649,3.2263274796884347,3.426314055116863,0.16132986729869842,0.8679800271987915,0.8601111903948626,0.8758488640027204,0.0126956361411097
_21_24M,2.505297327041626,2.4010626873037495,2.6095319667795023,0.16817289421366655,4.441368126869202,3.7914601974272255,5.0912760563111785,1.0485659828778828,0.7530587017536163,0.6782869054267713,0.8278304980804614,0.12063733731379701
_21_27M,2.5856091022491454,2.5181146533827756,2.653103551115515,0.10889601420178488,3.5613309860229494,3.258378645446301,3.864283326599598,0.4887854177047235,0.8182134866714478,0.7492578835140288,0.8871690898288668,0.11125345071843987
_21_30M,3.5556647777557373,3.3475660139697063,3.7637635415417683,0.3357479958312359,10.343419456481934,9.472745086228096,11.214093826735771,1.404752097109633,-0.30324861854314805,-0.5370467395215416,-0.06945049756475452,0.37721151783638673
_24_27M,2.6401697158813477,2.093633427224615,3.1867060045380806,0.8817854571890426,6.070685386657715,2.274538055497555,9.866832717817875,6.124730561242647,-0.37104496359825134,-2.5153315062231223,1.7732415790266196,3.4596068524195513
_24_30M,2.2129897356033323,2.1684135811651126,2.257565890041552,0.07191947824295826,2.9015101194381714,2.874629088120715,2.928391150755628,0.04337004327422444,0.9095212280750274,0.9078724305986315,0.9111700255514233,0.002660181339667675
_27_30M,2.45000216960907,2.3436245929906154,2.5563797462275244,0.17163032351193294,4.81440303325653,4.25923369978845,5.3695723667246105,0.8957140718554479,0.5907563775777817,0.426502290790136,0.7550104643654273,0.26500868838771935
_6_15M,6.117806720733642,5.1910967185888195,7.044516722878465,1.4951603761414103,18.80063953399658,14.27037105208193,23.33090801591123,7.309166742307967,-4.81329071521759,-7.373924120176517,-2.2526573102586633,4.13134378182781
_6_18M,4.361664128303528,3.9298760758373805,4.793452180769676,0.6966498531843425,5.25228214263916,4.809396150707839,5.695168134570482,0.7145553460642512,0.6981038391590119,0.6470118334760232,0.7491958448420005,0.08243219805332185
_9_15M,2.3567700386047363,2.2525532921124585,2.460986785097014,0.168144025126511,3.4772682189941406,3.1389347446461078,3.8156016933421735,0.5458695855193553,0.8085006654262543,0.766881063632049,0.8501202672204596,0.06714935560148942
_9_18M,3.1100854873657227,3.0311482769944806,3.1890226977369647,0.1273578453637707,4.312389755249024,4.165619411218984,4.459160099279064,0.23680029597011434,0.8179103791713714,0.8052613031255463,0.8305594552171965,0.02040810744973659
_9_21M,2.826171112060547,2.620364050641377,3.0319781734797173,0.3320505472605837,3.3494299411773683,3.1523267237780583,3.546533158576678,0.3180077046577294,0.8858724296092987,0.8714691272492245,0.9002757319693728,0.023238388411180082
_9_24M,2.666354465484619,2.5640571252639153,2.7686518057053227,0.16504724167070156,3.660295510292053,3.572418607507285,3.7481724130768215,0.14178120740870492,0.8747302234172821,0.8686097898382978,0.8808506569962664,0.009874750192533924
